,0,1,cluster_2,cluster_4,cluster_6,cluster_8,cluster_10,cluster_12,cluster_14,cluster_16,cluster_18,cluster_20
4106,551.0,28.0,1,1,0,4,4,3,12,7,6,16
4107,551.0,29.0,1,3,0,4,9,9,2,0,0,14
4108,551.0,30.0,0,0,1,1,9,8,9,15,11,11
4109,551.0,31.0,0,0,4,2,6,9,2,0,0,17
4110,551.0,32.0,0,3,1,1,9,11,11,15,11,11
4111,551.0,33.0,0,0,4,6,5,8,1,10,15,10
4112,551.0,34.0,0,0,1,1,5,8,9,15,11,11
4113,551.0,35.0,0,0,1,1,5,8,9,15,11,11
4114,551.0,36.0,1,3,0,4,4,3,12,7,1,16
4115,551.0,37.0,0,0,1,1,9,8,9,15,11,11
4116,551.0,38.0,1,1,3,0,1,0,6,14,12,12
4117,551.0,39.0,1,3,0,4,4,3,12,7,1,16
4118,551.0,40.0,0,0,1,1,9,11,9,15,11,11
4119,551.0,41.0,0,0,1,1,5,8,11,5,13,19
4120,551.0,42.0,0,0,4,6,5,8,9,11,5,4
4121,552.0,1.0,1,1,3,0,3,1,10,2,14,3
4122,552.0,2.0,1,1,3,0,3,7,0,1,6,0
4123,552.0,3.0,1,1,3,0,3,1,10,2,14,3
4124,552.0,4.0,0,0,4,2,6,7,0,0,9,9
4125,552.0,5.0,1,3,4,2,6,7,0,1,6,0
4126,552.0,6.0,1,1,3,0,3,1,10,7,17,16
4127,552.0,7.0,1,1,4,2,6,7,13,11,9,9
4128,552.0,8.0,1,3,0,4,4,3,0,1,6,14
4129,552.0,9.0,1,1,3,0,3,1,10,7,17,3
4130,552.0,10.0,1,1,3,0,3,1,10,2,14,3
4131,552.0,11.0,1,3,0,2,6,7,0,1,6,0
4132,552.0,12.0,0,0,4,2,6,7,9,15,5,4
4133,552.0,13.0,1,1,3,0,3,1,10,2,14,3
4134,552.0,14.0,1,1,3,0,3,1,10,2,17,3
4135,552.0,15.0,1,3,0,2,4,7,0,1,6,0
4136,552.0,16.0,1,3,0,2,6,7,0,1,6,0
4137,553.0,1.0,0,2,2,5,2,10,5,12,10,2
4138,553.0,2.0,0,2,5,3,0,10,7,13,10,7
4139,553.0,3.0,1,3,0,2,6,7,0,1,6,14
4140,553.0,4.0,0,0,5,3,0,6,1,10,15,7
4141,553.0,5.0,0,0,1,1,9,9,2,15,11,11
4142,553.0,6.0,0,0,1,1,9,9,2,0,0,17
4143,553.0,7.0,0,0,5,6,5,8,1,10,15,7
4144,553.0,8.0,0,0,5,3,0,6,1,10,15,7
4145,553.0,9.0,0,2,5,5,2,2,5,12,4,7
4146,553.0,10.0,0,0,4,6,5,8,1,10,15,10
4147,553.0,11.0,0,0,4,6,5,8,9,11,13,19
4148,553.0,12.0,0,0,1,6,5,9,2,0,15,17
4149,553.0,13.0,0,0,4,3,0,6,13,8,9,9
4150,553.0,14.0,0,0,4,6,5,8,1,10,15,7
4151,553.0,15.0,1,3,1,1,9,9,2,0,2,14
4152,553.0,16.0,0,2,2,5,7,10,3,6,8,6
4153,553.0,17.0,0,0,5,6,5,6,1,10,15,7
4154,553.0,18.0,0,0,1,1,9,9,2,0,0,17
4155,553.0,19.0,0,0,4,2,6,8,9,11,9,4
4156,553.0,20.0,1,1,3,0,3,1,10,1,6,0
4157,553.0,21.0,0,0,4,3,0,6,13,8,9,9
4158,553.0,22.0,0,0,4,3,0,6,13,0,10,9
4159,553.0,23.0,1,1,0,4,4,3,12,7,17,16
4160,553.0,24.0,0,2,5,5,2,4,5,12,7,7
4161,553.0,25.0,0,2,2,3,7,6,3,8,16,15
4162,553.0,26.0,0,2,2,7,8,5,4,4,8,6
4163,553.0,27.0,0,0,4,3,0,10,7,13,10,5
4164,553.0,28.0,0,0,4,3,0,9,2,0,0,17
4165,554.0,1.0,1,1,3,0,1,0,6,14,12,12
4166,554.0,2.0,0,0,4,2,6,7,9,11,5,4
4167,554.0,3.0,1,1,3,0,1,7,0,1,6,0
4168,554.0,4.0,1,1,3,0,3,1,10,2,14,3
4169,554.0,5.0,1,1,3,0,1,0,6,14,6,0
4170,554.0,6.0,1,1,3,0,1,0,6,14,12,12
4171,554.0,7.0,1,3,0,4,1,0,6,14,12,12
4172,554.0,8.0,1,1,3,2,1,7,0,1,6,0
4173,554.0,9.0,1,1,3,2,6,7,0,1,6,0
4174,554.0,10.0,1,3,0,2,6,7,0,1,6,0
4175,554.0,11.0,1,3,0,2,6,7,0,1,6,14
4176,554.0,12.0,1,1,3,0,3,1,10,2,6,0
4177,554.0,13.0,1,1,3,0,1,7,0,1,6,0
4178,554.0,14.0,0,0,1,1,2,9,2,0,13,1
4179,554.0,15.0,0,2,2,3,0,6,7,8,16,15
4180,554.0,16.0,1,1,0,4,1,0,6,14,12,12
4181,554.0,17.0,1,3,4,2,6,7,0,11,9,4
4182,554.0,18.0,0,0,4,2,6,9,2,0,0,17
4183,554.0,19.0,0,0,4,2,6,9,2,15,5,17
4184,554.0,20.0,0,2,2,3,0,10,7,13,10,5
4185,554.0,21.0,0,0,4,2,6,7,9,11,5,4
4186,554.0,22.0,0,0,4,6,5,8,1,10,15,10
4187,554.0,23.0,1,1,3,0,3,1,10,2,14,3
4188,554.0,24.0,0,0,4,6,5,8,9,11,9,4
4189,554.0,25.0,1,1,3,0,1,0,0,1,6,0
4190,555.0,1.0,1,1,3,0,3,1,10,2,14,3
4191,555.0,2.0,1,1,3,0,3,1,10,2,14,3
4192,555.0,3.0,1,1,3,0,3,1,10,2,17,3
4193,555.0,4.0,1,1,3,0,3,1,10,2,14,3
4194,555.0,5.0,1,3,0,4,4,3,8,9,1,18
4195,555.0,6.0,1,1,3,0,3,1,10,2,14,3
4196,555.0,7.0,1,1,3,0,3,1,10,2,14,3
4197,555.0,8.0,1,1,3,0,1,0,6,14,12,12
4198,555.0,9.0,1,1,0,4,4,3,12,7,17,16
4199,555.0,10.0,1,1,3,0,3,1,10,2,14,3
4200,555.0,11.0,1,1,3,0,4,3,12,7,17,16
4201,555.0,12.0,1,1,3,0,3,1,10,2,14,3
4202,555.0,13.0,1,1,3,0,1,0,6,14,12,12
4203,555.0,14.0,1,1,0,4,4,3,12,7,17,16
4204,555.0,15.0,1,1,3,0,3,1,10,2,14,3
4205,555.0,16.0,1,1,3,0,1,0,6,14,12,12
4206,555.0,17.0,1,1,3,0,1,0,6,14,12,12
4207,555.0,18.0,1,1,0,4,4,3,12,7,17,16
4208,555.0,19.0,1,1,3,0,3,3,12,7,17,16
4209,555.0,20.0,1,1,0,4,4,3,12,7,17,16
4210,555.0,21.0,1,1,0,4,4,3,12,7,17,16
4211,555.0,22.0,1,1,3,0,1,0,6,14,12,12
4212,555.0,23.0,1,1,3,0,3,1,10,2,14,3
4213,555.0,24.0,1,1,3,0,1,0,6,14,12,12
4214,555.0,25.0,1,1,0,4,4,3,12,7,17,16
4215,555.0,26.0,1,1,3,0,3,1,10,2,17,3
4216,555.0,27.0,1,1,3,0,1,0,6,14,12,12
4217,555.0,28.0,1,1,0,4,4,3,12,7,17,16
4218,555.0,29.0,1,1,3,0,3,1,10,2,14,3
4219,555.0,30.0,1,1,3,0,1,0,6,14,12,12
4220,555.0,31.0,1,1,3,0,3,1,10,2,14,3
4221,556.0,1.0,1,1,3,0,3,1,10,2,14,3
4222,556.0,2.0,1,1,3,0,3,1,10,2,14,3
4223,556.0,3.0,0,2,2,7,8,5,4,4,8,5
4224,556.0,4.0,0,0,1,1,2,4,5,12,7,2
4225,556.0,5.0,1,3,0,4,4,11,8,9,2,1
4226,556.0,6.0,1,1,3,0,3,1,10,2,14,3
4227,556.0,7.0,1,1,3,0,3,1,12,7,17,16
4228,556.0,8.0,1,1,3,0,3,1,10,2,14,3
4229,556.0,9.0,0,0,1,1,2,4,5,12,7,2
4230,556.0,10.0,1,3,0,4,4,3,12,9,1,18
4231,556.0,11.0,0,2,5,5,2,4,5,12,7,2
4232,556.0,12.0,1,1,3,0,3,1,10,2,14,3
4233,556.0,13.0,0,0,1,1,9,9,11,5,2,1
4234,556.0,14.0,1,1,3,0,3,1,10,2,14,3
4235,556.0,15.0,1,1,3,0,3,1,10,2,14,3
4236,556.0,16.0,1,3,1,1,9,4,11,5,2,1
4237,556.0,17.0,1,1,3,0,3,1,10,2,14,3
4238,556.0,18.0,1,1,3,0,3,1,10,2,14,3
4239,556.0,19.0,1,1,3,0,3,1,10,2,14,3
4240,556.0,20.0,1,1,3,0,4,3,12,7,17,16
4241,556.0,21.0,1,1,3,0,3,1,12,7,17,16
4242,556.0,22.0,1,1,3,0,3,1,12,7,17,16
4243,556.0,23.0,1,1,3,0,3,1,10,2,14,3
4244,556.0,24.0,1,1,3,0,3,1,10,2,14,3
4245,556.0,25.0,1,1,3,0,3,1,12,7,17,16
4246,556.0,26.0,1,1,3,0,3,3,12,7,17,16
4247,556.0,27.0,1,1,3,0,3,1,10,2,14,3
4248,556.0,28.0,1,1,3,0,3,1,10,2,14,3
4249,556.0,29.0,1,1,3,0,3,1,10,7,17,16
4250,556.0,30.0,1,3,0,4,4,3,12,9,1,18
4251,556.0,31.0,0,2,5,5,2,4,5,12,7,2
4252,557.0,1.0,1,1,3,0,3,1,12,7,17,16
4253,557.0,2.0,1,1,3,0,1,0,6,14,12,12
4254,557.0,3.0,1,1,3,0,3,1,10,2,14,3
4255,557.0,4.0,0,0,5,6,5,6,13,5,13,19
4256,557.0,5.0,1,1,3,0,3,1,10,2,14,3
4257,557.0,6.0,1,1,3,0,3,1,10,2,14,3
4258,557.0,7.0,1,1,3,0,3,1,10,2,14,3
4259,557.0,8.0,1,1,3,0,4,3,12,7,17,16
4260,557.0,9.0,1,1,3,0,3,1,10,2,14,3
4261,557.0,10.0,1,1,3,0,3,1,10,2,14,3
4262,557.0,11.0,1,1,3,0,1,0,6,14,12,12
4263,557.0,12.0,1,1,3,0,3,1,10,2,14,3
4264,557.0,13.0,1,1,3,0,3,1,10,2,14,3
4265,557.0,14.0,1,1,3,0,3,1,10,2,14,3
4266,557.0,15.0,1,1,3,0,3,1,10,2,14,3
4267,557.0,16.0,1,1,3,0,3,1,10,2,14,3
4268,557.0,17.0,1,1,0,4,4,3,12,7,17,16
4269,557.0,18.0,1,1,3,0,3,1,10,2,14,3
4270,557.0,19.0,1,1,3,0,3,1,10,2,14,3
4271,557.0,20.0,1,1,3,0,3,1,10,2,14,3
4272,557.0,21.0,1,1,3,0,3,1,10,2,14,3
4273,557.0,22.0,1,1,3,0,1,0,6,14,12,12
4274,557.0,23.0,1,1,3,0,3,1,10,2,14,3
4275,557.0,24.0,1,1,3,0,3,1,10,2,14,3
4276,557.0,25.0,1,1,3,0,3,1,10,2,14,3
4277,557.0,26.0,1,1,3,0,3,1,10,2,14,3
4278,557.0,27.0,1,1,3,0,3,1,10,2,14,3
4279,557.0,28.0,1,1,3,0,3,1,10,2,14,3
4280,557.0,29.0,1,1,3,0,3,1,10,2,14,3
4281,557.0,30.0,1,1,3,0,3,1,10,2,14,3
4282,557.0,31.0,1,1,3,0,3,1,10,2,14,3
4283,557.0,32.0,1,1,0,4,4,3,12,7,17,16
4284,557.0,33.0,1,1,3,0,3,1,10,2,14,3
4285,557.0,34.0,1,1,3,0,3,1,12,7,17,16
4286,557.0,35.0,1,1,0,4,4,3,12,7,17,16
4287,557.0,36.0,1,1,3,0,3,1,10,2,17,3
4288,558.0,1.0,1,1,3,0,1,0,6,14,6,0
4289,558.0,2.0,1,1,3,0,1,0,6,14,12,12
4290,558.0,3.0,1,1,3,0,1,0,6,14,12,12
4291,558.0,4.0,1,1,3,0,1,0,6,14,12,12
4292,558.0,5.0,1,1,3,0,1,0,6,14,12,12
4293,558.0,6.0,1,3,0,2,6,7,0,1,6,0
4294,558.0,7.0,1,1,3,0,3,1,10,2,14,3
4295,558.0,8.0,1,1,3,0,1,0,6,14,12,12
4296,558.0,9.0,1,1,3,0,1,0,6,14,12,12
4297,559.0,1.0,0,2,5,3,0,6,13,8,16,15
4298,559.0,2.0,1,1,3,0,3,1,10,2,14,0
4299,559.0,3.0,0,2,2,3,0,6,13,8,16,15
4300,559.0,4.0,1,1,3,0,3,1,12,1,6,0
4301,559.0,5.0,0,2,2,3,0,6,13,8,16,15
4302,559.0,6.0,0,2,2,3,0,6,13,8,16,15
4303,559.0,7.0,1,0,4,2,6,9,2,0,0,17
4304,559.0,8.0,1,1,3,0,3,1,10,2,14,3
4305,559.0,9.0,0,0,4,2,6,9,2,0,0,17
4306,559.0,10.0,0,2,2,3,0,6,13,8,16,15
4307,559.0,11.0,1,1,3,0,3,1,10,2,14,3
4308,559.0,12.0,1,1,3,0,3,1,10,2,14,3
4309,559.0,13.0,0,0,5,6,5,8,1,10,15,10
4310,559.0,14.0,1,1,3,0,3,1,10,2,14,3
4311,560.0,1.0,1,3,0,2,6,7,0,1,6,0
4312,560.0,2.0,1,1,3,0,3,1,10,2,14,3
4313,560.0,3.0,1,1,3,0,3,1,10,1,6,0
4314,560.0,4.0,1,1,3,0,3,7,0,1,6,0
4315,561.0,1.0,1,3,0,4,4,3,12,7,17,16
4316,562.0,1.0,1,1,3,0,3,1,10,2,14,3
4317,562.0,2.0,1,1,3,0,1,0,6,14,12,12
4318,562.0,3.0,1,1,3,0,1,0,6,14,12,12
4319,562.0,4.0,1,1,3,0,3,1,10,2,14,3
4320,563.0,1.0,1,3,0,4,4,11,8,9,1,18
4321,563.0,2.0,1,1,3,0,1,0,6,14,12,12
4322,563.0,3.0,1,1,3,0,1,0,6,14,12,12
4323,563.0,4.0,1,1,3,0,1,0,6,14,12,12
4324,563.0,5.0,1,3,0,2,6,7,0,1,6,14
4325,563.0,6.0,1,3,0,2,6,7,0,1,6,14
4326,564.0,1.0,0,2,2,3,0,10,7,13,10,5
4327,564.0,2.0,0,0,4,3,0,9,2,0,0,17
4328,564.0,3.0,0,0,1,3,0,10,7,13,10,5
4329,565.0,1.0,1,1,0,4,4,3,12,7,17,16
4330,565.0,2.0,1,1,3,0,1,0,6,14,12,12
4331,565.0,3.0,1,1,3,0,1,0,6,14,12,12
4332,565.0,4.0,1,1,3,0,3,1,10,2,14,3
4333,565.0,5.0,1,1,3,0,3,1,10,2,14,3
4334,565.0,6.0,1,1,3,0,3,1,10,2,14,3
4335,565.0,7.0,1,1,3,0,3,1,10,2,14,3
4336,565.0,8.0,1,1,3,0,1,0,12,7,17,16
4337,565.0,9.0,1,1,3,0,1,0,6,14,12,12
4338,565.0,10.0,1,1,3,0,3,1,10,2,14,3
4339,565.0,11.0,1,1,3,0,3,1,10,2,14,3
4340,565.0,12.0,1,1,3,0,1,0,6,14,12,12
4341,565.0,13.0,1,1,3,0,1,0,6,14,12,12
4342,565.0,14.0,1,1,3,0,3,1,10,2,14,3
4343,565.0,15.0,1,1,3,0,3,1,10,2,14,3
4344,565.0,16.0,1,1,3,0,1,0,6,14,12,12
4345,565.0,17.0,1,1,3,0,1,0,6,14,12,12
4346,565.0,18.0,1,1,3,0,3,1,10,2,14,3
4347,565.0,19.0,1,1,3,0,1,0,6,14,12,12
4348,565.0,20.0,1,1,3,0,3,1,12,7,17,16
4349,565.0,21.0,1,1,3,0,1,0,6,14,12,12
4350,565.0,22.0,1,1,3,0,1,0,6,14,12,12
4351,565.0,23.0,1,1,3,0,3,1,10,2,14,3
4352,565.0,24.0,1,1,3,0,3,1,10,2,14,3
4353,565.0,25.0,1,1,3,0,3,1,10,2,14,3
4354,565.0,26.0,1,1,3,0,3,1,10,2,14,3
4355,565.0,27.0,1,1,3,0,1,0,6,14,12,12
4356,565.0,28.0,1,1,3,0,3,1,12,7,17,16
4357,565.0,29.0,1,1,3,0,3,1,10,2,14,3
4358,565.0,30.0,1,1,3,0,1,0,6,14,12,12
4359,566.0,1.0,1,1,3,0,3,1,10,2,14,3
4360,566.0,2.0,1,1,3,0,3,1,10,2,14,3
4361,566.0,3.0,1,1,3,0,3,1,10,2,6,0
4362,566.0,4.0,1,1,3,0,3,1,10,2,14,3
4363,566.0,5.0,1,1,3,0,3,1,10,2,14,0
4364,567.0,1.0,1,3,0,4,4,3,8,9,1,14
4365,567.0,2.0,1,3,0,4,4,3,8,9,1,14
4366,567.0,3.0,1,1,3,0,3,1,10,2,14,3
4367,567.0,4.0,1,1,3,4,4,3,12,7,17,16
4368,567.0,5.0,1,1,3,0,3,1,10,2,17,3
4369,567.0,6.0,1,3,0,4,4,3,8,9,1,14
4370,567.0,7.0,1,1,3,0,3,1,10,2,14,3
4371,567.0,8.0,1,1,3,0,3,1,10,2,14,3
4372,567.0,9.0,1,1,3,0,3,1,10,2,17,3
4373,567.0,10.0,1,1,3,0,3,1,10,2,14,3
4374,567.0,11.0,1,1,3,0,3,1,10,2,14,3
4375,567.0,12.0,1,3,0,4,4,3,8,9,1,14
4376,567.0,13.0,1,1,3,0,3,1,10,2,14,3
4377,567.0,14.0,1,1,3,0,3,1,10,2,14,3
4378,568.0,1.0,0,2,2,7,8,10,7,13,8,5
4379,568.0,2.0,0,0,4,2,6,7,9,11,5,4
4380,568.0,3.0,1,3,4,2,6,7,9,11,5,4
4381,568.0,4.0,0,2,5,3,0,6,13,8,16,9
4382,568.0,5.0,1,3,0,4,4,3,0,1,6,14
4383,568.0,6.0,0,2,2,7,8,5,4,6,8,6
4384,568.0,7.0,0,2,2,7,8,5,4,4,3,8
4385,569.0,1.0,1,1,3,0,3,1,12,7,17,16
4386,569.0,2.0,1,1,3,0,3,1,10,2,14,3
4387,569.0,3.0,1,1,3,0,3,1,10,2,14,3
4388,569.0,4.0,1,3,0,2,6,7,0,1,6,14
4389,570.0,1.0,0,0,1,1,2,4,11,5,2,1
4390,571.0,1.0,1,1,3,0,3,1,10,2,14,3
4391,572.0,1.0,1,1,3,4,4,3,12,7,17,16
4392,572.0,2.0,1,1,3,0,3,1,10,2,14,3
4393,572.0,3.0,1,1,3,0,3,1,10,2,14,3
4394,572.0,4.0,1,1,3,0,3,1,10,2,14,3
4395,572.0,5.0,1,1,3,0,1,0,6,14,12,12
4396,572.0,6.0,1,1,3,0,3,1,10,2,14,3
4397,572.0,7.0,1,1,3,0,1,0,6,14,12,12
4398,572.0,8.0,1,1,3,0,1,0,6,14,12,12
4399,572.0,9.0,1,1,3,0,3,1,10,2,14,3
4400,572.0,10.0,1,1,3,0,3,1,12,7,17,16
4401,572.0,11.0,1,1,3,0,3,1,12,7,17,16
4402,572.0,12.0,1,1,3,0,3,3,12,7,17,16
4403,572.0,13.0,1,1,3,0,3,1,10,2,14,3
4404,572.0,14.0,1,1,3,0,3,1,10,2,14,3
4405,572.0,15.0,1,1,3,0,3,1,10,2,14,3
4406,572.0,16.0,1,1,3,0,3,1,10,2,14,3
4407,572.0,17.0,1,1,3,0,3,1,10,2,14,3
4408,572.0,18.0,1,1,3,0,3,1,10,2,14,3
4409,572.0,19.0,1,1,3,0,3,1,10,2,14,3
4410,572.0,20.0,1,1,3,0,3,1,12,7,17,16
4411,573.0,1.0,1,1,3,0,3,1,10,7,17,16
4412,573.0,2.0,1,1,3,0,3,1,12,7,17,16
4413,573.0,3.0,1,1,3,0,3,1,10,2,14,3
4414,573.0,4.0,1,1,3,0,3,1,10,2,14,3
4415,573.0,5.0,1,1,3,0,3,1,10,7,17,3
4416,574.0,1.0,1,1,3,0,3,1,10,2,17,3
4417,574.0,2.0,1,1,3,0,3,1,10,2,14,3
4418,574.0,3.0,1,1,0,4,1,0,12,7,6,0
4419,574.0,4.0,1,1,3,0,3,1,10,2,14,3
4420,575.0,1.0,1,1,3,0,3,1,10,2,14,3
4421,575.0,2.0,1,1,3,0,3,1,10,2,14,3
4422,575.0,3.0,1,1,3,0,3,1,12,7,17,16
4423,576.0,1.0,1,1,3,0,1,0,6,14,12,12
4424,576.0,2.0,1,1,3,0,1,0,6,14,12,12
4425,576.0,3.0,1,1,3,0,1,0,6,14,12,12
4426,576.0,4.0,1,1,3,0,1,0,6,14,12,12
4427,576.0,5.0,1,1,3,0,1,0,6,14,12,12
4428,577.0,1.0,1,1,3,0,3,1,12,7,17,16
4429,577.0,2.0,1,1,3,0,3,1,10,2,14,3
4430,578.0,1.0,1,1,3,0,3,1,10,2,14,3
4431,578.0,2.0,1,1,3,4,4,3,12,7,17,16
4432,578.0,3.0,1,1,3,0,3,1,10,2,14,3
4433,578.0,4.0,1,3,0,4,4,3,12,7,17,16
4434,578.0,5.0,1,1,3,0,3,1,10,2,14,3
4435,578.0,6.0,1,1,3,0,1,3,12,7,17,16
4436,578.0,7.0,1,1,3,4,4,3,12,7,17,16
4437,578.0,8.0,1,1,3,0,1,0,12,7,17,16
4438,578.0,9.0,1,1,3,0,3,1,10,2,14,3
4439,579.0,1.0,1,1,3,0,3,1,10,2,14,3
4440,579.0,2.0,1,1,3,0,3,1,10,2,14,3
4441,579.0,3.0,1,1,3,0,3,1,10,2,14,3
4442,579.0,4.0,1,1,3,0,3,1,10,2,14,3
4443,580.0,1.0,1,3,0,4,4,3,12,7,17,16
4444,580.0,2.0,1,3,0,4,9,11,8,15,11,14
4445,581.0,1.0,1,1,3,0,3,1,10,2,14,3
4446,582.0,1.0,1,1,0,4,4,7,0,1,6,0
4447,582.0,2.0,1,1,3,0,3,1,12,7,17,16
4448,583.0,1.0,1,1,3,0,4,3,12,7,17,16
4449,583.0,2.0,1,1,3,0,3,1,10,2,14,3
4450,583.0,3.0,1,1,0,4,4,3,12,7,17,16
4451,583.0,4.0,1,1,3,0,4,3,12,7,17,16
4452,584.0,1.0,0,0,1,1,2,4,5,12,7,1
4453,585.0,1.0,1,1,3,0,1,0,6,14,12,12
4454,585.0,2.0,1,1,3,0,1,0,6,14,12,12
4455,585.0,3.0,1,1,3,0,1,0,6,14,12,12
4456,586.0,1.0,1,1,3,0,3,1,10,2,14,3
4457,586.0,2.0,1,1,3,0,3,1,10,2,14,3
4458,587.0,1.0,1,1,3,0,3,1,10,2,14,3
4459,587.0,2.0,1,1,3,0,1,0,6,14,12,12
4460,589.0,1.0,1,1,3,0,4,3,12,7,17,16
4461,589.0,2.0,1,1,3,0,3,1,10,2,17,3
4462,589.0,3.0,1,1,3,0,3,1,10,2,14,3
4463,589.0,4.0,1,1,3,0,3,1,10,2,14,0
4464,589.0,5.0,1,3,0,4,4,11,8,9,1,18
4465,589.0,6.0,1,1,3,0,3,1,10,2,14,3
4466,589.0,7.0,1,1,3,0,3,1,10,2,14,3
4467,589.0,8.0,1,1,3,0,3,1,10,2,17,3
4468,589.0,9.0,1,1,3,0,3,1,10,2,14,3
4469,590.0,1.0,0,0,4,6,5,8,9,15,5,11
4470,590.0,2.0,1,3,0,4,4,3,12,7,17,16
4471,590.0,3.0,1,1,3,0,3,1,10,2,14,3
4472,590.0,4.0,1,3,0,2,4,7,0,1,6,14
4473,590.0,5.0,0,0,4,6,5,8,1,10,15,10
4474,590.0,6.0,1,3,0,4,4,3,12,7,1,14
4475,590.0,7.0,1,3,4,2,6,7,0,1,6,0
4476,591.0,1.0,1,3,0,4,4,3,8,9,1,18
4477,591.0,2.0,1,1,0,4,4,3,12,7,17,16
4478,592.0,1.0,0,2,5,5,2,10,7,13,10,7
4479,592.0,2.0,0,0,1,1,2,4,5,12,7,1
4480,592.0,3.0,0,0,1,1,2,4,5,12,7,1
4481,592.0,4.0,0,2,5,5,7,10,7,13,10,7
4482,592.0,5.0,0,2,2,3,2,10,7,13,10,7
4483,592.0,6.0,1,1,3,0,3,1,10,2,14,3
4484,592.0,7.0,0,0,4,3,0,9,2,0,0,17
4485,592.0,8.0,0,2,2,7,8,10,7,13,10,5
4486,593.0,1.0,0,2,2,7,8,5,4,4,8,6
4487,593.0,2.0,1,3,0,4,4,3,8,9,1,18
4488,593.0,3.0,0,0,5,6,5,8,1,10,13,19
4489,593.0,4.0,1,1,3,0,3,1,10,2,14,3
4490,593.0,5.0,1,1,3,0,3,1,10,2,14,3
4491,593.0,6.0,0,0,1,6,5,8,1,10,13,19
4492,593.0,7.0,0,0,5,3,2,10,5,13,10,7
4493,593.0,8.0,0,2,2,7,8,10,7,13,10,5
4494,593.0,9.0,0,2,5,3,0,10,7,13,10,7
4495,593.0,10.0,0,2,2,3,2,10,7,13,10,7
4496,593.0,11.0,1,1,3,0,3,1,10,2,14,3
4497,593.0,12.0,1,1,3,0,4,3,12,7,17,16
4498,593.0,13.0,0,0,1,1,5,8,11,15,11,11
4499,593.0,14.0,0,0,1,6,5,8,1,10,13,19
4500,593.0,15.0,0,2,2,3,2,10,7,13,10,5
4501,593.0,16.0,0,0,4,6,5,8,9,15,13,19
4502,593.0,17.0,0,0,1,6,5,8,9,15,13,19
4503,593.0,18.0,0,0,5,3,2,10,7,13,10,7
4504,593.0,19.0,0,0,5,6,5,8,1,10,13,19
4505,593.0,20.0,0,0,1,1,9,9,2,0,2,1
4506,593.0,21.0,1,3,0,4,4,3,8,9,1,14
4507,593.0,22.0,0,2,5,3,0,10,7,13,10,7
4508,593.0,23.0,0,0,1,6,5,8,11,15,13,19
4509,593.0,24.0,0,0,1,1,5,8,11,15,11,11
4510,593.0,25.0,0,0,5,6,5,8,1,10,13,19
4511,593.0,26.0,1,1,3,0,3,1,10,2,14,3
4512,593.0,27.0,0,2,2,3,0,10,7,13,10,5
4513,595.0,1.0,1,3,0,4,9,11,8,9,1,18
4514,595.0,2.0,1,1,3,0,1,0,6,14,12,12
4515,597.0,1.0,0,0,4,2,6,7,9,11,9,9
4516,597.0,2.0,0,2,2,7,8,5,4,4,8,6
4517,597.0,3.0,1,3,0,4,9,11,8,9,1,14
4518,597.0,4.0,1,3,1,2,6,7,11,5,2,1
4519,597.0,5.0,1,1,3,2,6,7,0,1,6,0
4520,597.0,6.0,0,2,2,7,8,10,7,13,8,6
4521,597.0,7.0,1,1,3,0,3,1,10,2,14,3
4522,597.0,8.0,0,0,4,2,6,7,9,11,9,9
4523,597.0,9.0,1,1,0,2,6,7,0,1,6,0
4524,597.0,10.0,1,1,3,2,6,7,0,1,6,0
4525,597.0,11.0,1,3,0,4,9,11,8,9,1,18
4526,598.0,1.0,1,1,3,0,3,1,12,7,17,16
4527,598.0,2.0,1,1,3,0,3,1,12,7,17,16
4528,598.0,3.0,1,3,0,4,4,3,12,7,17,16
4529,599.0,1.0,1,1,3,0,1,0,6,14,12,12
4530,599.0,2.0,1,1,3,0,3,1,10,2,14,3
4531,600.0,1.0,1,1,0,4,4,3,12,1,6,0
4532,600.0,2.0,1,1,0,4,1,0,6,14,12,12
4533,600.0,3.0,1,0,4,2,6,7,9,11,9,4
4534,600.0,4.0,1,1,0,4,4,7,0,1,6,0
4535,600.0,5.0,1,1,0,4,4,3,12,7,17,16
4536,600.0,6.0,0,0,5,5,2,4,1,3,13,19
4537,600.0,7.0,1,1,3,0,3,1,12,1,6,0
4538,600.0,8.0,0,0,4,6,5,8,9,11,5,4
4539,600.0,9.0,1,1,3,0,1,0,6,14,12,12
4540,600.0,10.0,0,0,4,3,0,9,2,0,0,9
4541,600.0,11.0,1,3,0,4,4,3,8,9,1,18
4542,600.0,12.0,1,3,0,4,4,3,0,1,6,14
4543,600.0,13.0,1,3,0,4,4,7,0,1,6,14
4544,600.0,14.0,1,1,3,0,3,1,10,2,14,3
4545,600.0,15.0,1,1,3,0,3,1,12,7,17,16
4546,600.0,16.0,1,3,0,4,4,11,8,9,1,18
4547,600.0,17.0,0,2,5,3,0,6,13,8,16,7
4548,601.0,1.0,1,1,3,0,3,1,10,2,14,3
4549,601.0,2.0,1,1,3,0,3,1,10,2,14,3
4550,601.0,3.0,1,1,3,0,4,3,12,7,17,16
4551,601.0,4.0,0,3,1,1,9,11,11,5,2,1
4552,601.0,5.0,1,3,1,1,9,11,2,0,2,14
4553,601.0,6.0,1,3,0,4,1,0,0,1,6,14
4554,601.0,7.0,1,3,0,4,1,0,0,1,6,14
