,0,1,cluster_2,cluster_4,cluster_6,cluster_8,cluster_10,cluster_12,cluster_14,cluster_16,cluster_18,cluster_20
461,509.0,1.0,0,1,4,5,1,4,5,3,16,3
462,510.0,1.0,0,1,4,5,1,4,12,3,16,3
463,511.0,1.0,1,2,0,4,7,2,11,5,6,7
464,512.0,1.0,1,2,0,4,7,2,11,10,6,10
465,513.0,1.0,0,0,4,5,1,10,2,1,2,18
466,514.0,1.0,0,1,4,5,6,9,5,3,7,19
467,515.0,1.0,1,2,0,4,7,2,11,10,6,10
468,516.0,1.0,1,2,0,4,7,2,11,10,1,10
469,517.0,1.0,1,2,0,4,7,8,11,10,6,10
470,518.0,1.0,0,0,1,6,6,9,2,1,7,18
471,519.0,1.0,1,0,3,6,7,3,11,5,9,11
472,520.0,1.0,1,2,3,6,7,2,11,11,1,11
473,521.0,1.0,0,0,4,5,1,10,2,1,2,18
474,522.0,1.0,1,2,3,6,7,7,11,11,6,11
475,523.0,1.0,1,2,3,4,7,2,11,11,9,10
476,524.0,1.0,0,1,1,0,6,4,1,5,7,3
477,526.0,1.0,1,2,3,4,7,2,11,10,6,10
478,527.0,1.0,1,0,3,6,1,8,11,0,9,10
479,528.0,1.0,0,0,4,5,1,4,12,3,16,3
480,529.0,1.0,1,0,3,6,7,6,11,11,9,10
481,33294.0,1.0,1,0,3,6,1,6,11,11,9,3
482,531.0,1.0,0,1,1,0,6,9,0,5,8,3
483,532.0,1.0,0,1,1,5,6,4,1,3,10,6
484,533.0,1.0,0,0,4,0,1,6,12,5,16,3
485,534.0,1.0,1,2,4,5,7,10,2,1,2,6
486,535.0,1.0,1,0,3,6,1,8,12,11,9,10
487,536.0,1.0,1,0,3,6,1,7,12,11,9,3
488,537.0,1.0,0,1,1,5,6,4,0,3,7,6
489,538.0,1.0,0,3,4,5,6,4,5,3,16,6
490,539.0,1.0,1,2,3,6,7,7,11,11,9,10
491,540.0,1.0,0,1,4,5,1,4,12,3,16,6
492,541.0,1.0,1,2,0,4,7,2,11,10,6,11
493,542.0,1.0,0,3,1,5,8,4,5,13,7,6
494,543.0,1.0,0,1,4,5,6,4,5,3,16,6
495,544.0,1.0,1,2,0,4,4,2,4,10,6,7
496,546.0,1.0,1,0,3,6,7,6,11,11,9,11
497,547.0,1.0,1,2,0,1,3,2,4,10,1,7
498,548.0,1.0,0,0,4,0,1,4,12,5,16,3
499,549.0,1.0,1,2,3,6,7,8,11,11,9,10
500,550.0,1.0,0,1,4,5,6,4,5,3,16,6
501,551.0,1.0,1,0,3,6,4,6,11,11,9,7
502,552.0,1.0,1,2,3,4,7,8,11,10,6,10
503,553.0,1.0,1,2,3,6,7,7,11,11,9,10
504,66090.0,1.0,1,2,3,6,7,2,11,11,9,11
505,555.0,1.0,1,2,3,4,7,2,11,10,6,10
506,556.0,1.0,1,2,0,1,4,2,4,10,9,7
507,558.0,1.0,0,0,1,0,1,6,0,5,9,3
508,66097.0,1.0,0,0,1,0,6,6,0,5,7,3
509,562.0,1.0,0,1,4,5,6,4,12,3,16,3
510,564.0,1.0,1,2,0,4,7,2,11,10,1,7
511,567.0,1.0,1,0,3,6,1,6,12,11,9,3
512,568.0,1.0,1,2,0,4,7,2,11,10,6,11
513,569.0,1.0,0,1,4,5,6,4,5,3,16,6
514,574.0,1.0,1,0,3,6,7,8,11,11,9,7
515,575.0,1.0,1,2,0,4,7,2,11,10,6,6
516,577.0,1.0,0,1,1,0,6,5,1,5,7,3
517,580.0,1.0,1,2,0,4,7,8,11,10,6,10
518,581.0,1.0,1,0,3,6,4,8,12,11,9,18
519,131656.0,1.0,0,1,1,0,6,9,1,5,7,3
520,585.0,1.0,0,0,1,0,6,9,2,1,7,19
521,586.0,1.0,0,1,4,5,6,4,5,3,16,6
522,587.0,1.0,1,0,3,6,1,8,11,11,9,10
523,588.0,1.0,0,0,1,0,4,6,0,5,9,3
524,589.0,1.0,1,2,0,6,7,2,11,11,6,11
525,590.0,1.0,1,2,3,6,7,2,11,11,6,11
526,592.0,1.0,1,0,3,6,7,8,11,11,9,11
527,593.0,1.0,1,0,3,6,7,8,11,11,6,11
528,594.0,1.0,0,1,1,0,6,9,0,5,7,15
529,595.0,1.0,1,0,3,6,1,8,11,11,9,10
530,596.0,1.0,1,0,0,0,4,6,4,5,9,7
531,597.0,1.0,1,0,3,6,1,7,12,11,9,10
532,599.0,1.0,1,0,3,6,1,8,12,11,9,10
533,600.0,1.0,1,0,0,4,7,6,11,11,9,7
534,602.0,1.0,0,0,4,5,1,10,2,1,2,18
535,98908.0,1.0,1,0,3,6,1,10,2,1,2,18
536,605.0,1.0,0,1,4,5,6,4,5,3,16,6
537,606.0,1.0,1,2,0,4,7,8,11,10,6,10
538,608.0,1.0,0,0,4,0,1,9,2,1,2,18
539,609.0,1.0,0,1,1,0,6,9,0,5,7,3
540,610.0,1.0,1,0,1,0,7,6,0,5,9,2
541,611.0,1.0,1,0,3,6,1,8,11,11,9,10
542,612.0,1.0,1,2,3,4,7,2,11,10,6,10
543,613.0,1.0,1,2,0,4,7,8,11,10,6,10
544,615.0,1.0,1,0,3,6,7,10,2,1,2,18
545,616.0,1.0,1,0,3,6,1,10,2,1,2,18
546,617.0,1.0,1,0,3,6,1,6,11,11,9,11
547,618.0,1.0,1,2,3,6,7,7,11,11,9,10
548,619.0,1.0,1,0,3,6,7,6,11,11,9,11
549,626.0,1.0,1,2,4,4,7,6,12,10,16,7
550,627.0,1.0,0,1,1,0,6,9,1,5,7,3
551,628.0,1.0,1,2,3,6,7,8,11,11,9,10
552,631.0,1.0,0,1,1,0,6,9,1,5,7,8
553,632.0,1.0,1,2,0,4,7,2,2,10,6,10
554,633.0,1.0,1,2,0,1,4,2,4,10,1,7
555,634.0,1.0,0,1,1,5,6,9,5,3,7,19
556,635.0,1.0,0,0,4,5,1,4,5,3,16,19
557,636.0,1.0,1,0,4,6,1,8,12,11,16,10
558,637.0,1.0,0,0,4,7,6,9,5,3,7,19
559,638.0,1.0,1,2,3,6,7,2,11,11,9,7
560,639.0,1.0,1,2,0,4,7,2,11,10,6,5
561,66171.0,1.0,1,0,3,6,7,6,11,11,9,11
562,131714.0,1.0,1,2,0,4,7,2,11,10,6,7
563,645.0,1.0,1,2,0,4,7,10,2,1,2,18
564,647.0,1.0,1,2,0,4,1,8,12,10,6,10
565,648.0,1.0,1,0,3,6,7,8,11,11,9,10
566,650.0,1.0,0,1,1,5,6,9,5,5,7,3
567,653.0,1.0,0,1,1,0,6,9,0,5,8,3
568,33421.0,1.0,0,1,4,5,1,4,5,3,16,3
569,656.0,1.0,0,1,4,5,6,4,5,3,7,19
570,98961.0,1.0,0,0,4,5,1,8,12,3,16,3
571,661.0,1.0,1,0,3,6,4,8,11,11,9,10
572,662.0,1.0,1,2,3,4,7,8,12,10,6,10
573,663.0,1.0,0,1,1,0,6,9,0,5,8,3
574,66198.0,1.0,1,0,3,6,1,8,12,11,9,10
575,665.0,1.0,0,1,1,5,6,4,0,3,7,3
576,667.0,1.0,0,1,4,5,6,4,5,3,16,6
577,668.0,1.0,0,1,4,5,1,4,12,3,16,6
578,33435.0,1.0,1,0,4,6,1,6,12,11,9,0
579,670.0,1.0,0,1,4,5,1,4,12,3,16,6
580,671.0,1.0,1,0,3,6,4,6,4,11,9,7
581,33437.0,1.0,1,0,3,6,1,6,12,11,9,7
582,673.0,1.0,0,0,1,0,1,0,4,5,7,8
583,674.0,1.0,0,0,1,0,6,9,0,5,7,3
584,66203.0,1.0,1,2,0,4,7,10,2,10,6,18
585,131739.0,1.0,0,0,1,0,1,9,0,5,7,3
586,679.0,1.0,0,1,1,5,6,4,5,3,16,6
587,680.0,1.0,1,0,3,6,1,6,11,11,9,10
588,685.0,1.0,1,0,3,6,1,8,2,11,9,18
589,688.0,1.0,1,2,0,4,7,2,11,10,6,7
590,691.0,1.0,0,1,4,5,1,4,5,3,16,6
591,692.0,1.0,0,0,3,0,2,6,11,5,7,3
592,694.0,1.0,1,0,3,6,1,8,11,11,9,10
593,695.0,1.0,1,2,0,4,7,8,11,10,6,10
594,697.0,1.0,0,2,0,4,6,2,1,10,3,6
595,698.0,1.0,0,1,4,5,1,4,5,3,16,6
596,700.0,1.0,0,1,4,5,1,4,12,3,16,3
597,99005.0,1.0,1,2,0,1,3,2,4,15,1,7
598,164540.0,1.0,1,2,0,4,1,8,12,10,6,10
599,703.0,1.0,1,2,0,4,1,8,12,10,6,10
600,704.0,1.0,1,2,0,4,7,8,11,10,6,10
601,66240.0,1.0,0,1,4,5,6,4,5,3,16,19
602,706.0,1.0,0,1,4,5,6,4,1,3,16,6
603,707.0,1.0,0,3,4,5,6,4,5,3,16,6
604,708.0,1.0,0,1,2,0,6,9,1,5,7,12
605,709.0,1.0,0,1,1,0,6,9,1,5,7,3
606,710.0,1.0,1,2,0,4,7,2,11,10,6,10
607,711.0,1.0,1,2,0,4,7,2,11,10,6,11
608,99007.0,1.0,1,2,3,6,7,2,11,11,9,10
609,714.0,1.0,0,1,1,0,6,4,1,3,7,3
610,715.0,1.0,1,2,0,4,7,2,11,10,6,10
611,718.0,1.0,1,0,3,6,7,7,11,11,9,11
612,719.0,1.0,1,2,3,6,7,7,11,11,9,11
613,724.0,1.0,1,2,3,6,7,8,11,11,9,10
614,725.0,1.0,0,1,4,5,1,4,5,3,4,3
615,726.0,1.0,0,1,4,5,6,4,5,3,16,6
616,33493.0,1.0,1,2,0,6,7,2,11,10,6,11
617,728.0,1.0,0,0,4,5,1,6,5,3,9,19
618,33495.0,1.0,1,0,3,6,4,7,4,7,9,7
619,99030.0,1.0,0,0,0,4,4,6,11,5,9,6
620,731.0,1.0,1,2,0,4,1,8,12,10,6,10
621,33499.0,1.0,1,2,3,6,7,7,11,11,9,10
622,733.0,1.0,1,2,0,4,7,2,11,10,6,10
623,735.0,1.0,0,1,4,5,6,9,5,3,7,3
624,736.0,1.0,0,0,4,5,1,8,12,3,16,3
625,737.0,1.0,1,2,0,4,7,2,11,10,6,10
626,741.0,1.0,0,0,1,5,1,9,5,5,7,3
627,742.0,1.0,0,0,4,0,1,4,12,5,16,3
628,743.0,1.0,1,0,3,6,4,7,4,11,9,7
629,745.0,1.0,0,0,1,0,6,9,1,5,7,3
630,747.0,1.0,1,2,3,1,4,7,4,11,1,7
631,748.0,1.0,1,0,3,6,1,8,12,11,9,10
632,750.0,1.0,1,0,4,6,1,8,12,11,9,8
633,131826.0,1.0,0,0,1,0,6,9,0,5,7,11
634,757.0,1.0,0,1,4,5,1,4,12,3,16,6
635,760.0,1.0,1,2,0,1,3,2,4,10,1,7
636,761.0,1.0,0,1,1,5,6,4,0,5,8,3
637,762.0,1.0,1,2,3,4,7,2,11,10,6,10
638,66297.0,1.0,1,0,0,6,4,6,11,5,13,11
639,764.0,1.0,1,0,3,6,1,8,12,11,9,10
640,765.0,1.0,1,0,3,6,7,6,11,11,9,19
641,766.0,1.0,1,0,3,6,4,6,4,11,9,7
642,773.0,1.0,0,1,1,0,6,9,1,5,7,3
643,66310.0,1.0,0,1,1,5,6,4,5,3,7,6
644,775.0,1.0,1,0,3,6,1,6,11,11,9,11
645,778.0,1.0,1,0,3,6,1,6,12,11,9,3
646,779.0,1.0,1,0,4,4,1,8,12,11,16,10
647,780.0,1.0,0,0,4,5,1,4,5,5,16,3
648,781.0,1.0,1,2,0,4,7,2,11,10,6,10
649,782.0,1.0,0,1,4,4,1,4,12,10,16,6
650,783.0,1.0,0,1,1,0,6,9,0,5,7,3
651,784.0,1.0,0,1,4,5,6,4,5,3,16,6
652,785.0,1.0,1,2,3,4,7,2,11,11,6,10
653,786.0,1.0,1,2,0,4,7,2,11,10,6,10
654,66320.0,1.0,0,0,4,5,1,8,5,3,16,3
655,788.0,1.0,1,2,0,4,7,2,11,10,6,11
656,99087.0,1.0,1,2,0,4,7,10,6,10,1,7
657,33558.0,1.0,1,2,0,4,4,2,4,10,1,7
658,33564.0,1.0,1,0,3,6,1,10,2,1,2,18
659,798.0,1.0,1,0,3,6,1,8,11,11,9,10
660,799.0,1.0,1,0,3,6,1,8,12,11,9,10
661,800.0,1.0,1,2,3,6,7,8,11,11,9,11
662,801.0,1.0,0,0,1,5,1,9,5,5,7,3
663,802.0,1.0,0,1,4,5,6,4,5,3,16,6
664,803.0,1.0,0,1,4,5,1,4,5,3,16,6
665,804.0,1.0,0,1,4,5,6,4,1,3,16,19
666,805.0,1.0,1,2,4,4,1,8,12,10,9,10
667,806.0,1.0,1,2,0,4,7,10,2,1,2,18
668,66335.0,1.0,1,0,3,6,4,6,4,11,9,7
669,808.0,1.0,0,1,1,0,6,6,1,3,16,3
670,809.0,1.0,1,0,3,6,7,2,11,11,7,10
671,810.0,1.0,1,0,3,6,4,6,4,11,9,7
672,99106.0,1.0,0,1,4,5,6,4,5,3,16,6
673,99112.0,1.0,1,2,3,6,7,2,11,11,9,10
674,813.0,1.0,1,0,3,6,7,8,11,11,9,10
675,99114.0,1.0,1,2,3,1,4,6,4,11,1,7
676,99117.0,1.0,0,1,4,5,6,10,2,1,7,6
677,164647.0,1.0,0,1,1,5,6,4,1,3,7,6
678,164655.0,1.0,0,1,4,5,1,4,12,3,16,3
679,818.0,1.0,0,1,1,0,6,9,1,5,7,19
680,99122.0,1.0,1,0,3,6,1,10,2,1,2,18
681,823.0,1.0,1,0,3,6,7,8,11,11,9,10
682,99130.0,1.0,0,0,3,5,1,10,2,0,2,18
683,828.0,1.0,0,3,1,5,6,4,5,3,7,6
684,829.0,1.0,0,1,1,0,6,9,1,5,7,6
685,830.0,1.0,0,1,4,5,6,4,5,3,7,19
686,832.0,1.0,1,2,0,4,7,2,11,10,6,10
687,833.0,1.0,0,1,4,0,6,4,1,3,16,3
688,835.0,1.0,1,0,3,6,1,8,11,11,9,10
689,836.0,1.0,1,2,0,4,7,2,11,10,6,10
690,837.0,1.0,0,1,1,0,6,4,1,5,16,6
691,838.0,1.0,1,0,4,4,1,6,12,10,16,10
692,839.0,1.0,1,0,3,6,7,8,11,11,9,10
693,840.0,1.0,1,0,3,6,7,10,2,1,2,18
694,841.0,1.0,1,0,4,4,1,8,12,11,9,10
695,842.0,1.0,0,1,1,0,6,9,1,5,7,18
696,66371.0,1.0,0,1,1,5,6,9,5,3,8,19
697,99145.0,1.0,1,2,0,1,4,6,4,11,1,7
698,99149.0,1.0,1,2,0,4,7,2,11,10,6,10
699,33615.0,1.0,0,1,1,0,6,9,1,5,7,3
700,848.0,1.0,1,2,3,4,7,8,11,10,6,10
701,849.0,1.0,1,2,0,4,7,2,11,10,6,10
702,131920.0,1.0,0,1,4,5,6,9,5,3,16,19
703,851.0,1.0,1,2,3,6,7,6,3,11,9,11
704,852.0,1.0,1,2,3,6,7,2,11,11,9,10
705,858.0,1.0,1,2,0,4,7,2,11,10,6,10
706,861.0,1.0,1,2,0,2,4,2,11,11,1,7
707,33629.0,1.0,1,0,3,6,1,6,11,11,9,3
708,131934.0,1.0,1,0,3,6,4,6,4,11,9,18
709,866.0,1.0,1,2,3,6,7,2,11,11,1,7
710,867.0,1.0,0,1,1,0,6,9,1,5,7,8
711,164707.0,1.0,1,2,3,6,4,6,4,11,1,7
712,869.0,1.0,1,2,3,4,1,10,2,1,2,18
713,870.0,1.0,0,2,0,5,6,2,5,5,6,6
714,33639.0,1.0,0,0,4,0,1,6,12,5,16,3
715,876.0,1.0,0,1,1,0,6,4,1,4,16,6
716,33644.0,1.0,0,1,4,5,1,4,5,3,16,3
717,33646.0,1.0,1,2,0,4,7,2,2,10,11,6
718,879.0,1.0,1,0,3,6,1,8,12,11,9,10
719,880.0,1.0,1,2,0,4,7,2,11,10,6,10
720,881.0,1.0,1,2,3,6,7,2,11,10,6,10
721,882.0,1.0,1,2,0,4,7,2,11,10,6,10
722,33649.0,1.0,0,1,4,5,6,4,5,3,16,6
723,885.0,1.0,0,0,1,0,4,6,4,5,7,4
724,886.0,1.0,1,2,3,6,7,2,11,10,6,10
725,99191.0,1.0,0,3,4,5,6,4,5,3,16,6
726,888.0,1.0,0,1,1,0,6,9,0,5,7,3
727,891.0,1.0,0,1,4,5,1,4,5,3,16,6
728,892.0,1.0,1,2,0,1,3,2,4,10,1,7
729,893.0,1.0,0,0,4,5,1,8,12,3,16,3
730,33660.0,1.0,1,2,0,4,7,2,11,10,6,7
731,66427.0,1.0,0,1,1,0,6,4,1,9,16,6
732,896.0,1.0,1,0,3,4,4,6,12,11,9,7
733,897.0,1.0,0,0,3,6,1,10,2,1,2,18
734,898.0,1.0,1,0,3,6,1,10,2,1,2,18
735,899.0,1.0,1,0,3,6,7,6,11,11,5,11
736,900.0,1.0,1,0,3,6,1,6,12,11,9,3
737,901.0,1.0,1,0,3,6,1,10,2,1,2,18
738,902.0,1.0,1,2,3,6,7,7,2,11,9,11
739,903.0,1.0,0,0,4,5,1,9,5,5,7,3
740,904.0,1.0,1,0,4,6,1,6,12,11,9,3
741,905.0,1.0,1,0,0,4,4,6,12,11,9,7
742,906.0,1.0,0,1,1,5,6,4,1,3,16,6
743,907.0,1.0,0,0,1,0,1,9,2,5,7,18
744,908.0,1.0,1,2,3,6,7,7,11,11,9,10
745,909.0,1.0,1,0,3,6,1,6,12,11,9,3
746,910.0,1.0,1,0,3,6,4,7,4,11,9,7
747,911.0,1.0,0,0,4,5,1,8,12,5,16,3
748,912.0,1.0,0,3,4,5,6,10,2,1,2,6
749,913.0,1.0,1,0,3,6,4,6,11,11,9,2
750,914.0,1.0,0,0,4,0,1,9,0,5,7,3
751,915.0,1.0,0,1,4,5,6,4,5,3,6,6
752,916.0,1.0,1,2,3,6,7,2,11,11,6,10
753,917.0,1.0,0,0,4,5,1,10,2,1,2,18
754,918.0,1.0,0,1,4,5,1,4,5,3,16,6
755,919.0,1.0,0,1,1,0,6,9,0,5,7,19
756,920.0,1.0,0,0,4,5,1,10,2,1,2,18
757,921.0,1.0,1,0,3,6,1,6,11,11,9,11
758,922.0,1.0,1,2,0,4,7,2,11,10,6,10
759,923.0,1.0,1,2,0,4,4,6,4,10,1,7
760,924.0,1.0,1,0,3,6,1,8,11,11,9,2
761,926.0,1.0,0,1,4,0,1,9,12,3,16,3
762,927.0,1.0,1,2,3,6,4,2,4,1,5,7
763,928.0,1.0,1,2,0,1,3,2,4,10,1,7
764,929.0,1.0,1,0,3,6,4,10,2,1,2,18
765,930.0,1.0,1,2,0,4,4,2,4,10,6,7
766,931.0,1.0,1,0,3,6,7,8,11,11,9,10
767,932.0,1.0,1,2,4,5,1,4,12,3,16,10
768,933.0,1.0,1,2,0,4,7,2,11,10,6,7
769,934.0,1.0,1,2,3,6,7,2,11,11,9,10
770,935.0,1.0,1,0,3,6,7,7,11,11,9,11
771,936.0,1.0,0,1,4,5,1,4,12,3,16,6
772,937.0,1.0,0,1,4,5,6,4,5,3,16,6
773,938.0,1.0,0,0,1,0,1,9,0,5,7,3
774,940.0,1.0,1,2,0,4,4,2,4,10,6,7
775,941.0,1.0,1,2,3,6,7,2,11,11,9,10
776,942.0,1.0,1,2,3,6,7,2,11,11,1,11
777,943.0,1.0,1,2,0,4,4,2,4,10,1,7
778,944.0,1.0,1,2,3,6,7,2,11,11,9,11
779,945.0,1.0,1,0,3,6,4,6,4,11,9,7
780,946.0,1.0,0,1,1,0,6,4,1,5,7,6
781,947.0,1.0,1,2,3,6,7,7,11,11,9,11
782,948.0,1.0,1,0,3,6,1,10,2,1,2,18
783,949.0,1.0,1,0,4,4,4,6,12,10,9,7
784,950.0,1.0,0,1,1,0,6,9,1,5,7,3
785,951.0,1.0,1,2,0,4,7,2,4,10,1,7
786,952.0,1.0,1,0,3,0,4,6,12,5,9,3
787,953.0,1.0,1,0,3,6,7,6,11,11,9,11
788,954.0,1.0,1,0,3,6,4,7,4,11,9,7
789,955.0,1.0,1,2,0,4,7,2,11,11,6,11
790,956.0,1.0,1,2,0,4,7,10,2,1,2,18
791,33725.0,1.0,1,0,3,6,4,6,4,11,9,7
792,959.0,1.0,1,0,4,6,1,10,2,1,2,18
793,961.0,1.0,0,3,4,4,1,10,2,1,2,6
794,963.0,1.0,0,1,4,5,1,4,12,3,16,6
795,965.0,1.0,1,0,4,5,1,8,12,11,16,3
796,968.0,1.0,0,0,4,5,1,10,2,1,2,18
797,969.0,1.0,0,0,3,6,1,10,2,1,2,18
798,970.0,1.0,1,2,3,6,7,2,11,11,6,10
799,971.0,1.0,0,1,4,5,6,10,2,1,2,18
800,973.0,1.0,1,2,3,6,4,2,4,11,9,7
801,66509.0,1.0,0,1,4,5,6,4,5,3,16,19
802,66511.0,1.0,1,0,3,6,1,8,11,11,9,10
803,976.0,1.0,1,2,0,4,7,10,2,1,2,18
804,132046.0,1.0,0,1,4,5,6,4,12,3,16,6
805,981.0,1.0,0,1,1,5,6,4,1,3,7,6
806,982.0,1.0,1,2,3,6,7,2,2,11,2,11
807,984.0,1.0,0,0,4,5,1,8,12,3,16,3
808,986.0,1.0,1,0,3,6,1,8,11,11,9,10
809,987.0,1.0,1,2,3,4,1,8,12,11,9,10
810,988.0,1.0,0,1,4,5,6,4,1,3,16,6
811,990.0,1.0,1,2,0,6,4,6,11,11,9,7
812,991.0,1.0,1,2,3,6,7,8,11,11,9,10
813,993.0,1.0,1,2,4,4,1,8,12,10,6,10
814,994.0,1.0,0,1,4,5,6,9,5,3,7,19
815,996.0,1.0,1,2,3,6,4,6,4,11,1,7
816,998.0,1.0,1,0,4,4,1,8,12,10,16,10
817,999.0,1.0,0,1,1,0,6,9,0,5,7,3
818,1003.0,1.0,1,2,4,4,1,8,12,10,6,10
819,1004.0,1.0,1,2,3,4,1,8,11,10,6,10
820,1005.0,1.0,0,0,1,0,6,6,0,5,8,3
821,1006.0,1.0,1,2,0,4,1,8,12,10,6,10
822,1007.0,1.0,1,2,0,1,3,2,4,10,1,7
823,1008.0,1.0,0,1,1,0,6,4,1,3,16,3
824,1009.0,1.0,1,0,3,6,1,6,12,11,9,3
825,1010.0,1.0,1,0,3,6,7,6,11,11,9,18
826,1011.0,1.0,0,1,1,0,6,9,5,5,7,3
827,1012.0,1.0,1,2,0,4,4,2,4,10,1,7
828,1013.0,1.0,1,0,3,6,7,10,2,1,2,18
829,1014.0,1.0,1,0,3,6,1,10,2,1,2,18
830,1015.0,1.0,0,1,1,0,6,9,1,5,7,3
831,1016.0,1.0,1,0,3,0,4,6,4,5,9,2
832,1017.0,1.0,1,2,0,1,4,6,4,10,1,7
833,1018.0,1.0,1,0,3,6,4,10,2,1,5,18
834,1019.0,1.0,0,1,1,5,6,4,1,3,16,6
835,1020.0,1.0,0,1,1,0,6,9,5,5,7,19
836,1021.0,1.0,1,0,3,6,4,6,11,11,9,11
837,1022.0,1.0,1,0,3,6,4,6,4,11,9,7
838,1023.0,1.0,1,0,4,6,1,10,2,1,2,18
839,1024.0,1.0,0,1,1,0,6,9,0,5,7,3
840,1025.0,1.0,1,0,3,6,4,1,4,11,9,7
841,33794.0,1.0,1,0,3,6,1,8,12,11,9,10
842,1027.0,1.0,1,0,3,6,7,6,11,11,9,11
843,1028.0,1.0,1,0,3,6,1,6,11,11,9,3
844,1029.0,1.0,0,1,1,0,6,9,0,5,7,3
845,1030.0,1.0,1,0,3,6,1,10,2,1,2,18
846,1031.0,1.0,0,0,1,0,6,9,0,5,7,3
847,1032.0,1.0,0,1,1,0,6,9,0,5,7,3
848,1033.0,1.0,1,0,1,0,4,6,4,5,9,7
849,1034.0,1.0,1,2,0,1,3,2,4,10,1,7
850,1035.0,1.0,0,1,1,0,6,9,0,5,7,19
851,1036.0,1.0,1,2,3,4,7,8,11,10,6,10
852,1037.0,1.0,0,0,4,5,1,8,5,3,16,3
853,32770.0,1.0,1,2,0,4,7,2,11,10,6,10
854,33801.0,1.0,1,0,3,6,7,8,11,11,9,11
855,1040.0,1.0,1,2,0,4,7,8,11,10,6,10
856,1041.0,1.0,1,2,3,6,7,2,11,11,6,10
857,1042.0,1.0,0,0,4,5,1,6,12,3,16,3
858,1043.0,1.0,1,0,3,6,1,8,12,11,9,10
859,1046.0,1.0,0,1,4,5,1,4,12,3,16,3
860,1047.0,1.0,1,2,0,4,4,2,4,10,6,7
861,33815.0,1.0,0,1,4,5,6,4,5,3,16,6
862,1049.0,1.0,1,2,0,6,7,2,11,11,6,11
863,1050.0,1.0,1,0,3,6,1,10,2,1,2,18
864,1051.0,1.0,1,2,3,6,7,8,12,11,9,7
865,1053.0,1.0,1,2,0,4,7,2,11,10,6,10
866,1054.0,1.0,1,0,3,6,1,6,12,11,9,10
867,1055.0,1.0,1,0,3,6,1,8,12,11,9,10
868,1056.0,1.0,1,0,4,5,1,8,12,11,16,3
869,1057.0,1.0,0,0,4,5,1,8,12,11,16,3
870,33826.0,1.0,0,1,4,5,1,4,12,3,16,3
871,1059.0,1.0,0,1,1,0,6,4,1,5,16,6
872,1060.0,1.0,1,0,3,6,4,6,11,11,9,14
873,1061.0,1.0,1,0,4,6,1,6,12,11,16,3
874,33830.0,1.0,0,1,1,0,6,9,1,5,7,8
875,1064.0,1.0,0,0,1,0,1,9,0,5,7,3
876,1066.0,1.0,0,0,3,6,1,10,2,1,2,18
877,33834.0,1.0,0,0,4,5,1,8,12,3,16,3
878,1068.0,1.0,1,0,3,6,4,10,2,1,2,18
879,33836.0,1.0,0,1,1,5,6,4,5,3,7,19
880,33838.0,1.0,0,1,1,0,6,9,0,5,7,3
881,164909.0,1.0,0,0,4,0,1,6,12,5,16,3
882,1073.0,1.0,0,1,4,0,6,6,12,3,4,3
883,1076.0,1.0,1,2,3,4,7,10,11,11,6,10
884,1077.0,1.0,1,0,4,4,1,8,12,10,6,10
885,1078.0,1.0,1,0,3,6,7,10,2,1,2,18
886,1079.0,1.0,0,1,4,5,6,9,5,3,7,19
887,1080.0,1.0,1,0,3,0,1,6,11,5,9,3
888,1081.0,1.0,0,0,4,5,1,8,12,11,9,3
889,1082.0,1.0,1,2,0,4,7,2,11,10,6,10
890,1083.0,1.0,1,0,4,4,1,10,2,1,2,18
891,1084.0,1.0,1,0,3,6,1,10,2,1,2,18
892,1085.0,1.0,1,0,3,6,4,10,2,1,2,18
893,1086.0,1.0,1,0,3,6,4,6,11,11,9,7
894,132153.0,1.0,1,0,3,6,4,6,4,12,9,7
895,1088.0,1.0,0,0,4,5,1,8,12,11,9,3
896,1089.0,1.0,0,0,4,5,1,9,12,3,16,19
897,1090.0,1.0,0,0,1,6,6,9,5,5,7,3
898,1091.0,1.0,0,1,4,5,6,9,5,3,7,19
899,1092.0,1.0,1,2,0,4,7,2,11,10,6,10
900,1093.0,1.0,1,0,3,6,7,6,11,11,9,10
901,1094.0,1.0,1,2,3,4,7,8,11,10,6,10
902,1095.0,1.0,0,1,4,5,1,4,12,3,16,3
903,1096.0,1.0,0,0,4,5,1,10,2,1,2,18
904,1097.0,1.0,1,0,3,6,1,8,11,11,9,11
905,1099.0,1.0,1,2,3,6,7,7,11,11,9,10
906,1100.0,1.0,1,0,3,6,1,8,11,11,9,10
907,1101.0,1.0,1,2,0,4,7,2,11,10,1,10
908,1103.0,1.0,1,0,3,6,1,8,12,11,9,10
909,1104.0,1.0,1,2,3,6,7,10,11,11,5,11
910,1105.0,1.0,1,2,0,4,7,2,11,10,6,11
911,1111.0,1.0,0,0,1,5,1,9,5,5,7,3
912,1112.0,1.0,0,1,1,5,6,4,1,3,16,6
913,33880.0,1.0,1,0,3,6,1,8,11,11,9,18
914,1114.0,1.0,1,2,3,4,7,8,12,10,9,10
915,99415.0,1.0,1,2,3,6,7,7,11,11,9,10
916,1116.0,1.0,1,2,3,4,7,2,11,10,6,10
917,1117.0,1.0,0,1,4,5,6,4,5,3,16,19
918,1119.0,1.0,1,2,3,4,7,8,11,10,6,10
919,1120.0,1.0,1,0,3,6,7,6,12,11,9,10
