,0,1,cluster_2,cluster_4,cluster_6,cluster_8,cluster_10,cluster_12,cluster_14,cluster_16,cluster_18,cluster_20
5016,2159.0,1.0,1,2,2,4,3,7,12,4,1,5
5017,2159.0,2.0,0,2,1,4,3,9,12,4,13,3
5018,2159.0,3.0,0,3,1,6,9,0,1,3,14,15
5019,2160.0,1.0,1,2,2,4,3,7,12,4,1,5
5020,2160.0,2.0,0,2,1,4,3,9,12,4,13,3
5021,2160.0,3.0,0,2,1,4,3,9,12,4,13,3
5022,2161.0,1.0,1,0,2,0,0,3,2,14,12,14
5023,2161.0,2.0,0,3,5,2,1,5,11,6,0,1
5024,2161.0,3.0,0,3,5,6,1,5,11,6,0,1
5025,2162.0,1.0,1,0,3,3,4,8,9,4,1,6
5026,2162.0,2.0,1,0,3,3,4,8,9,0,7,6
5027,2162.0,3.0,1,1,4,1,5,6,8,10,15,2
5028,2163.0,1.0,1,1,4,1,5,6,8,10,15,2
5029,2163.0,2.0,1,1,4,1,5,6,8,10,15,2
5030,2163.0,3.0,1,1,4,1,5,6,8,10,15,2
5031,2164.0,1.0,1,0,3,0,4,3,4,14,6,14
5032,2164.0,2.0,1,0,5,0,0,3,2,14,12,14
5033,2164.0,3.0,1,1,4,0,0,3,13,5,10,19
5034,2165.0,1.0,1,2,2,4,3,7,12,4,1,5
5035,2165.0,2.0,1,2,2,4,3,7,12,4,1,5
5036,2165.0,3.0,1,1,4,1,5,6,13,5,10,19
5037,2166.0,1.0,0,3,1,6,9,0,1,3,14,15
5038,2166.0,2.0,1,2,2,5,7,2,5,1,17,4
5039,2167.0,1.0,0,2,1,4,3,7,11,6,13,3
5040,2167.0,2.0,1,2,2,0,4,7,2,14,1,5
5041,2167.0,3.0,0,3,5,6,1,5,11,6,0,1
5042,67695.0,1.0,0,1,4,1,9,0,1,3,11,15
5043,67695.0,2.0,0,3,5,2,9,4,0,7,3,11
5044,67695.0,3.0,1,1,4,1,5,6,8,10,15,2
5045,2169.0,1.0,1,2,2,5,7,2,5,1,17,4
5046,2169.0,2.0,1,1,2,5,7,2,13,5,10,19
5047,2169.0,3.0,1,1,4,5,7,2,13,5,10,19
5048,2170.0,1.0,0,3,1,6,9,9,1,3,13,3
5049,2170.0,2.0,0,3,5,6,1,5,11,6,13,1
5050,2170.0,3.0,1,1,4,1,5,6,13,5,10,19
5051,2171.0,1.0,0,3,5,2,1,4,0,7,5,11
5052,2171.0,2.0,0,3,5,2,1,4,0,7,5,11
5053,2172.0,1.0,1,0,2,5,7,2,5,1,17,4
5054,2172.0,2.0,1,1,4,5,7,2,13,5,10,19
5055,2172.0,3.0,1,0,3,5,7,2,4,1,6,4
5056,2174.0,1.0,0,3,5,2,1,4,0,7,5,11
5057,2174.0,2.0,0,3,5,2,1,4,0,7,5,11
5058,2174.0,3.0,0,3,5,2,1,4,0,7,5,11
5059,2175.0,1.0,0,3,5,2,9,0,1,5,14,19
5060,2176.0,1.0,1,2,4,4,6,7,12,4,1,5
5061,2176.0,2.0,1,1,4,1,5,6,8,10,15,2
5062,2176.0,3.0,1,1,4,1,5,6,8,10,1,2
5063,2177.0,1.0,1,1,2,0,4,3,2,14,12,14
5064,2177.0,2.0,1,1,4,1,5,6,2,14,12,2
5065,2177.0,3.0,1,1,4,1,5,6,8,10,15,2
5066,2178.0,1.0,0,2,1,6,4,5,11,6,0,1
5067,2178.0,2.0,1,2,2,4,4,7,2,14,1,5
5068,2178.0,3.0,1,1,4,1,5,6,8,10,15,2
5069,2179.0,1.0,1,1,4,1,5,6,8,10,15,2
5070,2179.0,2.0,1,0,3,3,2,8,4,0,7,6
5071,2179.0,3.0,0,3,5,6,9,0,1,3,3,15
5072,2180.0,1.0,1,1,4,1,5,6,8,10,15,2
5073,2180.0,2.0,1,1,4,1,5,6,8,10,15,2
5074,2180.0,3.0,1,2,1,4,3,0,5,3,11,15
5075,2181.0,1.0,0,3,5,6,9,0,1,3,11,15
5076,2181.0,2.0,0,3,1,6,9,0,1,3,11,15
5077,2181.0,3.0,0,1,4,1,5,6,13,10,10,2
5078,2182.0,1.0,1,2,1,4,3,9,12,4,1,3
5079,2182.0,2.0,1,0,3,3,2,8,4,0,6,6
5080,2182.0,3.0,1,1,4,1,5,6,8,10,15,2
5081,2183.0,1.0,1,1,2,5,7,2,5,1,6,4
5082,2183.0,2.0,1,1,4,1,5,6,8,10,15,2
5083,2183.0,3.0,0,1,4,1,5,6,8,10,15,2
5084,2184.0,1.0,1,2,1,4,3,7,12,4,1,5
5085,2184.0,2.0,1,2,1,4,3,9,12,4,13,3
5086,2184.0,3.0,1,1,4,1,5,6,8,10,15,2
5087,2185.0,1.0,0,3,1,2,9,4,1,3,3,11
5088,2185.0,2.0,1,0,2,0,0,10,4,1,6,16
5089,2185.0,3.0,1,1,4,1,5,6,8,10,15,2
5090,2186.0,1.0,0,3,5,2,1,4,0,7,5,11
5091,2186.0,2.0,1,0,3,3,4,8,9,0,7,6
5092,2186.0,3.0,0,3,1,6,9,9,12,3,14,3
5093,2187.0,1.0,1,0,2,5,7,2,13,5,10,16
5094,2187.0,2.0,0,1,4,1,5,6,13,5,10,19
5095,2187.0,3.0,1,0,2,5,7,2,13,5,6,16
5096,2188.0,1.0,1,0,3,3,4,8,9,0,7,6
5097,2188.0,2.0,1,0,3,3,4,8,9,0,7,6
5098,2188.0,3.0,1,0,3,3,4,8,9,0,7,6
5099,100487.0,1.0,0,3,5,2,1,4,0,7,3,11
5100,100487.0,2.0,1,0,3,3,6,10,4,2,6,16
5101,100487.0,3.0,1,0,3,3,2,10,4,2,6,16
5102,2190.0,1.0,0,3,1,6,9,0,1,3,11,15
5103,2190.0,2.0,0,3,1,6,9,0,1,3,11,15
5104,2190.0,3.0,0,3,1,6,9,9,1,3,11,15
5105,166024.0,1.0,1,2,1,4,3,7,12,4,1,5
5106,166024.0,2.0,1,2,1,4,4,7,12,4,1,5
5107,2193.0,1.0,1,0,2,0,0,3,2,14,12,14
5108,2193.0,2.0,0,3,5,6,1,5,11,6,0,1
5109,2193.0,3.0,0,3,5,2,1,5,11,6,0,1
5110,2194.0,1.0,1,0,3,3,6,8,9,0,7,18
5111,2194.0,2.0,1,2,2,0,0,3,2,14,12,14
5112,2194.0,3.0,1,0,3,3,2,8,9,0,7,18
5113,2195.0,1.0,0,3,5,2,9,0,1,3,3,15
5114,2195.0,2.0,0,3,1,4,3,9,12,4,13,3
5115,2195.0,3.0,0,1,4,1,5,6,8,10,15,2
5116,2196.0,1.0,1,2,2,0,0,2,2,14,12,14
5117,2196.0,2.0,0,3,5,6,9,0,1,3,14,15
5118,2196.0,3.0,1,0,2,0,0,3,2,14,12,16
5119,100498.0,1.0,1,0,2,0,0,10,4,2,6,16
5120,100498.0,2.0,1,0,3,3,2,8,4,0,7,6
5121,100498.0,3.0,1,0,3,3,2,8,4,0,6,16
5122,67734.0,1.0,1,0,3,0,6,10,3,2,4,18
5123,67734.0,2.0,1,2,1,4,4,7,12,4,1,5
5124,67734.0,3.0,0,3,5,2,1,4,0,7,3,11
5125,2201.0,1.0,1,0,3,3,2,8,4,0,6,6
5126,2201.0,2.0,1,2,2,5,7,2,5,1,14,4
5127,2201.0,3.0,1,0,3,3,2,8,4,0,6,16
5128,2202.0,1.0,0,3,5,6,1,5,11,6,0,1
5129,2202.0,2.0,0,1,4,1,5,6,8,10,15,2
5130,2202.0,3.0,1,1,4,1,5,6,8,10,15,2
5131,2203.0,1.0,0,3,1,6,9,0,1,3,11,15
5132,2203.0,2.0,1,0,3,3,2,8,9,0,7,6
5133,2203.0,3.0,1,0,3,3,2,8,9,0,7,6
5134,2204.0,1.0,1,1,4,1,5,6,8,10,15,2
5135,2204.0,2.0,1,0,3,3,2,8,9,0,7,6
5136,2204.0,3.0,1,1,4,1,5,6,8,10,15,2
5137,2205.0,1.0,1,0,3,3,4,8,9,0,7,6
5138,2205.0,2.0,0,3,1,6,9,0,1,3,11,15
5139,2205.0,3.0,0,3,5,6,9,5,11,6,13,3
5140,2206.0,1.0,1,2,2,5,7,2,5,1,17,4
5141,2206.0,2.0,0,3,1,6,9,0,1,3,11,15
5142,2206.0,3.0,1,1,4,5,7,2,13,5,10,19
5143,2207.0,1.0,0,3,1,6,9,0,1,3,11,15
5144,2207.0,2.0,0,3,5,6,9,0,1,3,14,15
5145,2207.0,3.0,0,1,4,6,9,0,13,5,14,19
5146,2208.0,1.0,1,0,3,3,2,8,9,0,7,6
5147,2208.0,2.0,1,2,1,4,3,9,12,4,13,3
5148,2208.0,3.0,1,1,4,1,5,6,8,10,15,2
5149,100507.0,1.0,0,2,1,4,3,9,12,4,13,3
5150,100507.0,2.0,0,3,5,6,9,0,1,3,11,15
5151,100507.0,3.0,0,3,1,6,3,9,12,4,13,3
5152,2210.0,1.0,0,3,5,6,1,5,11,6,0,1
5153,2210.0,2.0,0,3,5,6,1,5,11,6,0,1
5154,2210.0,3.0,0,3,5,6,1,5,11,6,0,1
5155,2211.0,1.0,0,3,5,6,9,0,1,3,14,15
5156,2211.0,2.0,0,3,5,6,9,0,1,3,14,15
5157,2211.0,3.0,0,1,4,6,9,0,1,3,14,15
5158,2212.0,1.0,1,2,2,5,7,2,5,1,17,4
5159,2212.0,2.0,1,2,1,4,3,9,12,4,1,5
5160,2212.0,3.0,1,0,2,5,7,2,5,1,17,4
5161,133281.0,1.0,0,3,5,2,9,4,0,7,3,11
5162,133281.0,2.0,0,3,5,2,9,4,0,7,3,11
5163,133281.0,3.0,1,2,1,4,6,10,3,2,4,18
5164,100527.0,1.0,1,2,2,5,7,2,5,1,17,4
5165,100527.0,2.0,1,2,2,5,7,2,5,1,17,4
5166,100527.0,3.0,1,0,2,5,7,2,5,1,17,4
5167,2226.0,1.0,0,3,1,6,3,9,12,6,13,3
5168,2226.0,2.0,1,2,2,5,7,7,5,1,17,5
5169,2226.0,3.0,0,1,4,2,9,9,13,5,3,19
5170,2227.0,1.0,1,2,2,0,0,3,10,14,12,14
5171,2227.0,2.0,1,2,2,4,4,7,12,4,1,5
5172,2227.0,3.0,1,2,1,4,3,7,12,4,1,5
5173,2231.0,1.0,1,2,2,5,7,2,5,1,17,4
5174,2231.0,2.0,0,3,1,5,9,0,1,3,11,15
5175,2231.0,3.0,1,1,2,5,7,2,13,5,10,19
5176,2232.0,1.0,1,2,2,4,3,7,12,4,1,5
5177,2232.0,2.0,1,2,1,4,3,7,12,4,1,5
5178,2232.0,3.0,1,2,2,4,3,7,12,4,1,5
5179,2236.0,1.0,0,3,5,2,9,0,1,7,3,11
5180,2236.0,2.0,0,3,5,2,9,4,0,7,3,11
5181,2236.0,3.0,1,2,2,4,0,7,13,5,1,5
5182,2239.0,1.0,1,2,2,0,0,3,2,14,12,14
5183,2239.0,2.0,0,3,5,6,1,9,11,6,13,3
5184,2239.0,3.0,0,3,1,6,1,9,11,6,13,3
5185,2240.0,1.0,1,0,3,3,2,8,9,0,7,6
5186,2240.0,2.0,1,0,3,3,2,8,4,0,6,6
5187,2240.0,3.0,1,1,4,1,6,10,13,5,10,18
5188,2241.0,1.0,1,0,3,0,6,10,3,2,4,18
5189,2241.0,2.0,1,0,3,0,6,10,3,2,4,18
5190,2241.0,3.0,1,1,4,1,5,6,13,10,10,2
5191,2243.0,1.0,1,1,4,1,5,6,8,10,15,2
5192,2243.0,2.0,0,2,1,4,4,9,12,4,13,3
5193,2243.0,3.0,1,0,2,5,7,2,5,1,3,16
5194,2245.0,1.0,0,3,1,4,3,9,12,4,13,3
5195,2245.0,2.0,0,1,4,1,5,6,8,10,15,2
5196,2245.0,3.0,1,1,3,3,2,8,9,0,7,6
5197,2247.0,1.0,0,3,1,6,9,0,1,3,11,15
5198,2247.0,2.0,1,1,4,1,5,6,8,10,15,2
5199,2247.0,3.0,1,0,3,3,6,9,3,2,4,18
5200,2248.0,1.0,0,3,1,2,6,4,0,7,5,18
5201,2248.0,2.0,1,2,2,2,6,4,0,7,5,18
5202,2248.0,3.0,0,2,1,2,6,4,0,7,5,18
5203,2249.0,1.0,0,3,1,2,6,4,3,7,5,18
5204,2249.0,2.0,0,2,1,4,6,10,3,2,4,18
5205,2249.0,3.0,0,0,5,2,6,10,3,2,5,18
5206,35015.0,1.0,0,3,5,2,1,4,0,7,5,11
5207,35015.0,2.0,1,2,2,4,4,7,2,4,1,5
5208,35015.0,3.0,0,3,5,2,1,4,0,7,5,11
5209,2252.0,1.0,1,0,2,5,7,2,4,1,6,16
5210,2252.0,2.0,0,3,5,2,9,0,1,3,14,15
5211,2252.0,3.0,1,0,2,5,7,2,4,1,6,16
5212,2253.0,1.0,0,3,1,6,9,0,1,3,11,15
5213,2253.0,2.0,0,3,1,6,9,0,1,3,11,15
5214,2253.0,3.0,0,3,1,6,9,0,1,3,11,15
5215,67788.0,1.0,1,0,2,0,6,10,3,2,4,18
5216,67788.0,2.0,1,2,2,4,6,10,3,2,4,18
5217,67788.0,3.0,1,0,3,3,6,10,3,2,4,18
5218,2255.0,1.0,1,1,4,1,5,6,8,10,15,2
5219,2255.0,2.0,1,1,4,1,5,6,8,10,15,2
5220,2255.0,3.0,1,1,4,1,5,6,8,10,15,2
5221,2256.0,1.0,0,3,5,6,1,5,11,6,0,1
5222,2256.0,2.0,1,1,4,1,5,6,8,10,15,2
5223,2256.0,3.0,0,3,1,6,1,5,11,6,0,1
5224,2257.0,1.0,1,1,4,1,5,6,8,10,15,2
5225,2257.0,2.0,0,3,5,2,1,5,11,6,3,1
5226,65577.0,1.0,1,0,2,0,0,3,2,14,12,14
5227,65577.0,2.0,1,0,2,0,0,3,2,14,12,14
5228,65577.0,3.0,1,2,2,0,0,3,2,14,12,14
5229,2259.0,1.0,1,2,2,0,7,10,3,2,4,5
5230,2259.0,2.0,1,1,4,1,5,6,13,10,10,2
5231,2259.0,3.0,0,3,1,6,9,0,1,3,11,15
5232,2260.0,1.0,1,2,2,5,7,2,5,1,17,4
5233,2260.0,2.0,1,2,4,5,7,2,5,5,17,4
5234,2260.0,3.0,1,2,4,5,7,2,13,5,10,19
5235,2261.0,1.0,0,3,5,6,1,5,11,6,0,1
5236,2261.0,2.0,0,3,5,6,1,5,11,6,0,1
5237,2261.0,3.0,0,3,1,6,9,0,1,3,11,15
5238,2262.0,1.0,0,3,1,6,9,0,1,3,3,15
5239,2262.0,2.0,0,3,5,2,9,0,1,3,3,15
5240,2262.0,3.0,1,1,4,1,5,6,8,10,15,2
5241,2263.0,1.0,0,3,5,6,1,5,11,6,13,3
5242,2263.0,2.0,1,1,4,0,0,3,13,5,10,19
5243,2263.0,3.0,1,1,4,1,5,6,8,10,15,2
5244,2264.0,1.0,0,3,5,2,1,4,0,7,5,11
5245,2264.0,2.0,0,3,5,2,9,0,1,7,14,11
5246,2264.0,3.0,1,0,2,0,6,10,3,2,4,18
5247,2265.0,1.0,0,3,5,2,9,0,0,7,3,11
5248,2265.0,2.0,1,2,2,0,0,3,2,14,12,14
5249,2265.0,3.0,1,2,2,0,0,3,2,14,12,14
5250,2266.0,1.0,0,3,5,2,1,4,0,7,13,3
5251,2266.0,2.0,0,3,5,2,1,4,0,7,13,11
5252,2266.0,3.0,1,1,4,1,0,6,13,5,10,19
5253,2267.0,1.0,1,2,2,5,7,7,5,1,1,5
5254,2267.0,2.0,1,1,4,1,5,6,13,5,10,19
5255,2267.0,3.0,1,1,4,1,5,6,13,5,10,19
5256,2268.0,1.0,1,0,2,5,7,2,4,1,6,4
5257,2268.0,2.0,1,0,2,5,7,2,4,1,6,4
5258,2268.0,3.0,0,3,5,6,9,0,1,3,14,15
5259,2269.0,1.0,1,2,2,5,7,2,5,1,17,4
5260,2269.0,2.0,1,2,2,5,7,2,5,1,17,4
5261,2269.0,3.0,1,2,2,5,7,2,13,5,10,19
5262,67799.0,1.0,0,3,1,6,1,9,11,6,13,3
5263,67799.0,2.0,0,3,1,6,3,9,12,6,13,3
5264,67799.0,3.0,1,2,2,0,4,7,2,14,12,14
5265,2271.0,1.0,1,0,3,3,2,8,9,0,7,6
5266,2271.0,2.0,1,0,3,3,2,8,9,0,7,6
5267,2271.0,3.0,1,2,1,4,3,7,5,4,11,5
5268,2272.0,1.0,1,0,4,5,6,10,4,2,6,16
5269,2272.0,2.0,1,1,4,1,5,6,13,5,10,19
5270,2272.0,3.0,1,1,4,1,5,6,13,5,10,19
5271,2273.0,1.0,1,0,3,5,7,2,4,1,6,16
5272,2273.0,2.0,1,0,3,3,2,8,9,0,7,6
5273,2273.0,3.0,1,0,3,3,2,8,4,0,6,6
5274,2275.0,1.0,0,3,1,4,6,9,3,2,13,18
5275,2275.0,2.0,0,0,1,3,6,9,3,2,13,18
5276,2275.0,3.0,0,1,4,1,6,10,3,2,4,18
5277,100579.0,1.0,1,0,2,0,0,10,4,14,6,16
5278,100579.0,2.0,1,0,3,3,2,8,4,0,6,16
5279,100579.0,3.0,1,2,2,4,6,10,3,2,4,5
5280,2278.0,1.0,1,0,3,3,2,8,9,0,7,6
5281,2278.0,2.0,1,0,3,3,2,8,9,0,7,6
5282,2278.0,3.0,1,0,2,0,0,3,2,14,12,14
5283,2279.0,1.0,0,3,5,6,9,0,1,3,14,15
5284,2279.0,2.0,0,3,5,6,1,5,11,6,14,1
5285,2279.0,3.0,1,0,2,0,0,3,2,14,12,14
5286,2280.0,1.0,1,0,2,0,4,3,2,14,12,14
5287,2280.0,2.0,0,3,5,6,1,5,11,6,0,1
5288,2281.0,1.0,1,0,3,3,2,8,9,0,7,6
5289,2281.0,2.0,1,0,3,3,2,8,4,0,7,6
5290,2281.0,3.0,0,3,1,4,3,9,12,4,13,3
5291,2282.0,1.0,0,1,1,6,4,6,8,10,15,2
5292,2282.0,2.0,1,0,3,3,2,10,4,2,6,16
5293,2282.0,3.0,1,1,3,3,2,8,13,5,10,19
5294,2283.0,1.0,1,2,2,4,0,7,2,14,1,5
5295,2283.0,2.0,1,2,1,4,3,7,12,4,1,19
5296,2283.0,3.0,1,1,4,1,5,6,13,5,10,19
5297,2286.0,1.0,1,0,3,0,4,3,2,14,12,14
5298,2286.0,2.0,0,1,4,1,5,6,8,10,15,2
5299,2287.0,1.0,1,1,4,1,5,6,8,10,15,2
5300,2287.0,2.0,1,2,1,4,4,7,12,4,1,5
5301,2287.0,3.0,1,0,2,0,4,3,2,14,12,14
5302,2288.0,1.0,1,2,2,0,0,3,2,14,12,14
5303,2288.0,2.0,1,2,2,0,0,3,2,14,12,14
5304,2288.0,3.0,1,2,2,0,0,3,2,14,12,14
5305,2289.0,1.0,0,3,1,2,6,10,3,2,5,18
5306,2289.0,2.0,0,2,1,4,3,9,12,4,13,3
5307,2289.0,3.0,1,2,2,4,4,7,12,4,1,5
5308,2290.0,1.0,0,3,1,6,9,0,1,3,14,15
5309,2290.0,2.0,0,3,5,6,9,0,1,3,14,15
5310,2290.0,3.0,1,2,1,4,3,7,12,4,1,5
5311,2291.0,1.0,1,2,1,4,3,9,12,4,1,3
5312,2291.0,2.0,0,3,5,2,1,4,0,7,5,11
5313,2291.0,3.0,0,3,1,6,9,0,1,3,14,3
5314,2292.0,1.0,0,3,1,6,9,0,1,3,11,15
5315,2292.0,2.0,1,0,3,3,2,8,9,0,7,6
5316,2292.0,3.0,1,0,3,3,2,8,9,0,7,6
5317,133365.0,1.0,1,2,2,5,7,2,5,1,17,4
5318,133365.0,2.0,1,2,2,5,7,2,5,1,17,4
5319,133365.0,3.0,1,2,2,5,7,2,5,1,17,4
5320,2294.0,1.0,0,3,5,6,1,5,11,6,0,1
5321,2294.0,2.0,0,2,1,4,3,9,12,4,13,3
5322,2294.0,3.0,0,3,5,6,9,0,1,3,11,15
5323,2295.0,1.0,1,2,2,4,6,10,3,2,4,18
5324,2295.0,2.0,0,3,1,6,9,0,1,3,11,15
5325,2296.0,1.0,1,0,2,0,6,10,3,2,4,18
5326,2296.0,2.0,1,0,5,0,4,10,3,2,5,18
5327,2296.0,3.0,1,0,2,0,6,10,3,2,4,18
5328,2297.0,1.0,0,3,1,6,3,9,12,4,13,3
5329,2297.0,2.0,0,3,1,6,3,9,12,4,13,3
5330,2297.0,3.0,0,3,1,6,3,9,12,4,13,3
5331,2298.0,1.0,1,2,2,5,7,2,5,1,17,4
5332,2298.0,2.0,1,2,2,5,7,2,13,5,10,19
5333,2298.0,3.0,1,2,2,4,3,7,5,4,1,5
5334,2300.0,1.0,0,3,5,2,6,4,0,7,5,11
5335,2300.0,2.0,0,3,5,2,6,4,0,7,5,11
5336,2300.0,3.0,0,3,1,6,9,0,1,3,11,15
5337,2301.0,1.0,1,0,3,3,4,3,2,14,12,14
5338,2301.0,2.0,1,1,4,1,5,6,8,10,15,2
5339,2302.0,1.0,0,3,5,2,1,9,0,7,13,3
5340,2302.0,2.0,1,0,3,3,2,8,9,0,7,6
5341,2302.0,3.0,0,3,1,6,1,9,13,7,13,3
5342,2303.0,1.0,1,2,2,0,4,3,2,14,12,14
5343,2303.0,2.0,1,2,1,4,3,7,12,4,1,5
5344,2303.0,3.0,1,1,4,1,5,6,8,10,15,2
5345,2304.0,1.0,0,3,5,6,9,0,1,3,14,15
5346,2304.0,2.0,1,2,1,4,3,7,12,4,1,5
5347,133377.0,1.0,1,0,3,3,2,8,4,0,6,16
5348,133377.0,2.0,1,2,2,0,0,3,2,14,12,14
5349,133377.0,3.0,1,2,3,4,4,7,12,4,1,5
5350,2306.0,1.0,0,3,1,6,9,0,1,3,11,15
5351,2306.0,2.0,1,1,4,5,7,2,13,5,10,19
5352,2306.0,3.0,0,3,1,6,9,0,1,3,11,15
5353,100611.0,1.0,0,3,5,6,1,5,11,6,0,1
5354,100611.0,2.0,0,3,5,6,1,5,11,6,0,1
5355,100611.0,3.0,1,0,2,0,4,3,2,14,12,14
5356,2310.0,1.0,0,3,1,6,9,0,1,3,11,15
5357,2310.0,2.0,1,2,2,4,3,7,12,4,1,5
5358,2310.0,3.0,1,1,4,1,5,6,13,5,10,19
5359,2311.0,1.0,0,3,1,6,3,9,12,4,13,3
5360,2311.0,2.0,0,3,1,6,3,9,12,4,13,3
5361,2311.0,3.0,1,2,2,5,0,3,13,5,10,19
5362,2312.0,1.0,1,2,1,4,3,7,12,4,1,5
5363,2312.0,2.0,1,2,3,4,3,8,9,4,7,6
5364,2312.0,3.0,0,3,5,2,1,4,0,7,5,19
5365,2313.0,1.0,1,2,2,4,3,7,5,4,1,5
5366,2313.0,2.0,0,3,5,6,9,0,1,3,14,15
5367,2313.0,3.0,1,1,4,1,5,6,8,10,15,2
5368,2314.0,1.0,1,2,2,5,7,2,5,1,17,4
5369,2314.0,2.0,1,2,2,4,3,7,13,5,10,19
5370,2314.0,3.0,1,1,4,4,3,7,13,5,10,19
5371,2315.0,1.0,0,2,1,4,3,0,1,3,11,15
5372,2315.0,2.0,0,2,1,4,9,0,1,3,11,15
5373,2315.0,3.0,0,2,1,4,3,9,12,4,13,15
5374,2316.0,1.0,0,3,5,6,9,0,1,3,14,15
5375,2316.0,2.0,0,3,1,6,9,0,1,3,14,15
5376,2316.0,3.0,1,2,2,5,7,2,5,1,6,4
5377,2318.0,1.0,0,3,1,6,9,9,1,3,13,3
5378,2318.0,2.0,0,3,1,6,9,9,1,3,11,3
5379,2318.0,3.0,0,3,1,6,9,0,1,3,11,15
5380,2320.0,1.0,1,2,2,5,7,2,5,1,17,4
5381,2320.0,2.0,1,2,1,4,3,7,12,4,1,5
5382,2320.0,3.0,1,2,2,4,4,7,2,4,1,5
5383,2321.0,1.0,0,3,5,2,1,4,0,7,5,1
5384,2321.0,2.0,0,3,1,6,9,0,1,3,11,15
5385,2321.0,3.0,0,3,1,6,9,0,1,3,11,15
5386,2322.0,1.0,0,3,5,6,1,5,11,6,14,1
5387,2322.0,2.0,0,3,5,6,1,5,11,6,14,1
5388,2322.0,3.0,1,2,2,0,0,3,2,14,12,14
5389,2323.0,1.0,1,2,2,4,3,7,12,4,1,5
5390,2323.0,2.0,1,2,2,4,3,7,12,4,1,5
5391,2323.0,3.0,1,2,2,4,3,7,12,4,1,5
5392,2324.0,1.0,0,3,1,4,3,9,12,4,13,3
5393,2324.0,2.0,0,3,1,6,9,9,1,3,11,15
5394,2324.0,3.0,1,2,1,4,3,9,12,4,1,3
5395,2325.0,1.0,0,3,5,2,1,4,0,7,5,11
5396,2325.0,2.0,0,3,5,2,1,4,0,7,5,11
5397,2325.0,3.0,1,1,5,0,6,3,3,14,5,18
5398,2327.0,1.0,1,0,2,0,4,3,2,14,12,14
5399,2327.0,2.0,1,1,4,1,4,7,13,5,10,19
5400,2327.0,3.0,1,2,2,0,4,3,2,14,12,14
5401,2328.0,1.0,0,3,5,6,1,5,11,6,13,11
5402,2328.0,2.0,1,0,3,3,2,8,9,0,7,6
5403,2328.0,3.0,1,1,4,4,3,7,13,5,10,19
5404,2329.0,1.0,1,2,1,4,3,7,12,4,1,5
5405,2329.0,2.0,1,2,2,4,3,7,12,4,1,5
5406,2329.0,3.0,1,2,2,4,3,7,12,4,1,5
5407,2331.0,1.0,1,1,4,1,5,6,8,10,15,2
5408,2331.0,2.0,1,1,4,1,5,6,8,10,15,2
5409,2332.0,1.0,1,2,2,4,4,7,12,4,1,5
5410,2332.0,2.0,1,1,4,4,4,7,8,4,1,5
5411,2332.0,3.0,1,2,2,4,7,7,5,1,1,5
5412,2333.0,1.0,0,3,1,6,3,9,1,3,11,15
5413,2333.0,2.0,1,2,2,4,3,7,12,4,1,5
5414,2334.0,1.0,1,0,3,3,2,8,9,0,7,6
5415,2334.0,2.0,1,0,3,3,2,8,4,0,6,6
5416,2334.0,3.0,0,3,5,6,9,0,1,3,14,15
5417,2335.0,1.0,0,3,5,2,6,4,0,7,5,11
5418,2335.0,2.0,1,2,2,0,0,10,3,2,4,18
5419,2335.0,3.0,0,3,5,2,1,4,0,7,5,11
5420,2336.0,1.0,1,2,2,5,7,2,5,1,17,16
5421,2336.0,2.0,1,1,2,5,7,2,13,5,10,19
5422,2336.0,3.0,0,3,5,2,9,0,1,3,3,15
5423,2337.0,1.0,1,2,2,5,7,7,5,1,17,4
5424,2337.0,2.0,1,1,4,1,5,6,8,10,15,2
5425,2337.0,3.0,1,1,4,1,5,6,8,10,15,2
5426,2338.0,1.0,0,3,5,2,9,0,1,3,14,15
5427,2338.0,2.0,0,3,5,5,9,0,1,3,14,15
5428,2338.0,3.0,1,2,2,5,7,2,5,1,17,4
5429,2339.0,1.0,0,3,1,4,3,9,12,7,5,3
5430,2339.0,2.0,0,3,5,2,1,4,0,7,5,11
5431,2339.0,3.0,0,3,1,6,9,0,1,3,11,15
5432,2340.0,1.0,1,2,2,5,7,2,5,1,17,4
5433,2340.0,2.0,1,0,3,3,2,8,4,0,6,6
5434,2340.0,3.0,1,2,2,5,7,2,5,1,17,4
5435,2344.0,1.0,0,3,1,6,3,9,12,6,13,3
5436,2344.0,2.0,0,3,1,6,3,9,12,4,13,3
5437,2344.0,3.0,1,2,2,0,4,3,2,14,12,14
5438,2346.0,1.0,1,1,4,1,5,6,8,10,15,2
5439,2346.0,2.0,1,2,2,4,3,7,12,4,1,5
5440,2346.0,3.0,0,1,4,1,5,6,13,5,10,19
5441,2347.0,1.0,1,1,4,1,5,6,8,10,15,2
5442,2347.0,2.0,1,1,4,1,5,6,8,10,15,2
5443,2347.0,3.0,1,1,4,1,5,6,8,10,15,2
5444,2348.0,1.0,1,2,2,4,3,7,12,4,1,5
5445,2348.0,2.0,1,1,4,1,5,7,8,10,1,5
5446,2348.0,3.0,1,1,4,1,5,6,8,10,15,2
5447,2349.0,1.0,1,2,2,5,7,2,5,1,17,4
5448,2349.0,2.0,0,3,5,2,6,4,0,7,5,11
5449,2349.0,3.0,1,0,2,5,6,10,3,2,6,16
5450,2350.0,1.0,0,3,1,2,6,4,0,7,5,18
