,0,1,cluster_2,cluster_4,cluster_6,cluster_8,cluster_10,cluster_12,cluster_14,cluster_16,cluster_18,cluster_20
2298,315.0,3.0,0,0,3,0,6,2,7,0,8,0
2299,315.0,4.0,0,1,4,4,5,0,10,14,7,1
2300,316.0,1.0,1,2,2,2,7,4,5,9,9,7
2301,316.0,2.0,0,0,1,2,2,7,12,4,17,11
2302,316.0,3.0,0,0,0,3,4,7,12,4,1,11
2303,316.0,4.0,1,0,3,0,6,2,7,0,8,0
2304,316.0,5.0,0,0,1,0,2,7,12,1,6,7
2305,316.0,6.0,1,0,1,2,7,4,2,6,4,7
2306,316.0,7.0,1,0,1,2,2,7,4,1,6,3
2307,316.0,8.0,1,3,1,2,2,10,4,1,6,7
2308,317.0,1.0,0,1,4,4,1,6,1,2,5,6
2309,317.0,2.0,0,1,4,4,1,6,1,2,5,6
2310,317.0,3.0,0,1,4,4,1,6,1,2,5,6
2311,317.0,4.0,0,1,4,4,1,6,1,2,5,6
2312,317.0,5.0,0,1,4,4,1,6,1,2,5,6
2313,318.0,1.0,0,0,0,0,6,2,3,11,12,14
2314,318.0,2.0,1,2,5,6,3,3,9,5,10,18
2315,318.0,3.0,0,0,0,3,4,5,11,4,1,11
2316,318.0,4.0,1,2,5,6,3,3,9,5,14,5
2317,318.0,5.0,0,0,0,0,5,0,10,14,7,1
2318,318.0,6.0,0,0,0,0,5,0,10,14,7,1
2319,318.0,7.0,1,3,3,2,9,10,4,1,6,7
2320,318.0,8.0,1,3,3,5,9,1,7,3,16,16
2321,319.0,1.0,0,0,0,3,4,7,12,4,1,11
2322,319.0,2.0,1,0,1,2,2,7,7,12,17,3
2323,321.0,1.0,0,1,4,4,1,6,1,2,5,6
2324,321.0,2.0,1,3,2,7,7,4,5,9,0,17
2325,321.0,3.0,0,1,4,4,1,6,1,2,5,6
2326,321.0,4.0,1,3,1,2,2,7,2,6,4,19
2327,321.0,5.0,0,1,4,4,5,0,10,14,7,1
2328,321.0,6.0,0,0,0,3,4,5,12,4,1,11
2329,321.0,7.0,0,1,4,4,1,6,1,2,5,6
2330,321.0,8.0,0,1,4,4,1,6,1,2,5,6
2331,321.0,9.0,0,1,4,4,1,6,1,15,15,4
2332,321.0,10.0,0,1,4,4,1,6,1,2,5,6
2333,321.0,11.0,0,1,4,4,1,6,1,2,5,6
2334,322.0,1.0,0,1,0,3,4,5,11,15,15,4
2335,322.0,2.0,1,0,1,2,2,10,4,1,6,7
2336,322.0,3.0,0,1,4,4,1,6,1,2,5,6
2337,322.0,4.0,1,3,3,1,0,10,4,1,6,7
2338,322.0,5.0,1,3,3,5,9,1,7,0,8,16
2339,322.0,6.0,1,3,3,2,0,10,4,1,6,13
2340,322.0,7.0,1,0,1,2,2,7,4,1,6,7
2341,322.0,8.0,1,3,1,2,2,10,4,1,6,7
2342,322.0,9.0,0,1,0,3,4,5,11,15,15,4
2343,323.0,1.0,0,1,4,4,5,0,10,14,7,1
2344,323.0,2.0,0,1,4,4,1,6,1,2,5,6
2345,323.0,3.0,0,1,4,4,5,0,1,2,5,6
2346,323.0,4.0,0,1,4,4,1,6,1,2,5,6
2347,323.0,5.0,0,1,4,4,1,6,1,2,5,6
2348,323.0,6.0,0,1,4,4,1,6,1,2,5,6
2349,323.0,7.0,0,1,4,4,1,6,1,2,5,6
2350,324.0,1.0,0,1,4,4,1,6,1,2,5,6
2351,324.0,2.0,0,1,4,4,5,0,10,14,7,1
2352,324.0,3.0,0,1,4,4,1,6,1,2,5,6
2353,324.0,4.0,0,0,0,3,4,5,11,4,1,11
2354,324.0,5.0,0,1,4,4,1,6,1,2,5,6
2355,325.0,1.0,0,0,0,3,4,5,11,15,1,11
2356,325.0,2.0,0,1,4,4,5,6,1,2,5,6
2357,326.0,1.0,0,1,4,4,5,0,10,14,7,1
2358,326.0,2.0,0,1,4,4,5,0,10,14,7,1
2359,326.0,3.0,0,1,4,4,5,0,10,14,7,1
2360,326.0,4.0,0,1,4,4,1,6,1,2,5,6
2361,326.0,5.0,0,1,4,4,5,0,10,14,7,1
2362,326.0,6.0,0,1,4,4,5,0,10,14,7,1
2363,326.0,7.0,0,0,1,2,6,2,7,0,8,19
2364,326.0,8.0,0,1,4,4,5,0,10,14,7,1
2365,326.0,9.0,0,1,4,4,5,0,10,14,7,1
2366,326.0,10.0,0,1,4,4,5,0,10,14,7,1
2367,326.0,11.0,0,1,4,4,5,0,10,14,7,1
2368,326.0,12.0,0,1,0,4,5,0,10,14,7,1
2369,326.0,13.0,0,1,4,4,1,6,1,2,5,6
2370,326.0,14.0,0,1,4,4,1,6,1,2,5,6
2371,326.0,15.0,0,1,4,4,1,6,1,2,5,6
2372,327.0,1.0,0,1,4,4,4,5,11,15,15,4
2373,327.0,2.0,0,1,4,4,1,6,1,2,5,6
2374,327.0,3.0,0,1,0,3,4,5,11,15,15,4
2375,328.0,1.0,0,0,0,3,4,5,11,4,1,11
2376,328.0,2.0,0,1,4,3,4,5,11,15,15,4
2377,328.0,3.0,0,0,0,3,4,5,12,4,1,11
2378,328.0,4.0,0,0,0,3,4,5,12,4,1,11
2379,329.0,1.0,0,1,4,4,1,6,1,2,5,6
2380,329.0,2.0,0,1,4,4,1,6,1,2,5,6
2381,329.0,3.0,0,1,4,4,1,6,1,2,5,6
2382,329.0,4.0,0,1,4,4,1,6,1,2,5,6
2383,329.0,5.0,0,1,4,4,1,6,1,2,5,6
2384,329.0,6.0,0,1,4,4,1,6,1,2,5,6
2385,329.0,7.0,0,1,4,4,1,6,11,15,15,4
2386,329.0,8.0,0,1,4,4,1,6,1,2,5,6
2387,329.0,9.0,0,1,4,4,1,6,11,15,15,4
2388,330.0,1.0,0,0,1,3,2,7,12,4,1,11
2389,330.0,2.0,1,3,3,5,9,1,0,8,16,15
2390,331.0,1.0,0,1,4,4,1,6,11,15,15,4
2391,331.0,2.0,1,3,3,5,9,1,7,0,8,0
2392,331.0,3.0,0,0,0,0,4,2,3,11,12,14
2393,331.0,4.0,0,0,0,0,2,7,12,4,12,11
2394,331.0,5.0,1,3,1,2,2,10,4,1,6,7
2395,331.0,6.0,1,2,2,7,8,11,5,9,11,9
2396,331.0,7.0,0,1,0,3,4,5,11,15,15,4
2397,331.0,8.0,0,0,0,3,4,5,11,15,1,11
2398,331.0,9.0,1,2,2,7,8,11,6,10,11,9
2399,332.0,1.0,0,1,0,0,5,2,3,11,12,14
2400,332.0,2.0,0,1,4,4,1,6,1,2,5,6
2401,332.0,3.0,1,3,2,7,7,4,5,9,0,17
2402,332.0,4.0,0,1,4,4,5,0,10,14,7,1
2403,332.0,5.0,0,0,0,0,4,2,3,11,12,14
2404,332.0,6.0,0,1,4,4,1,6,1,2,15,4
2405,332.0,7.0,0,0,0,0,6,2,3,11,12,14
2406,332.0,8.0,1,2,2,7,7,4,5,9,9,17
2407,332.0,9.0,0,1,4,4,5,0,10,14,7,1
2408,332.0,10.0,1,2,2,7,7,4,5,9,9,17
2409,332.0,11.0,0,1,4,4,1,6,1,2,5,6
2410,333.0,1.0,1,0,1,2,2,7,2,6,4,19
2411,333.0,2.0,0,0,1,2,2,7,12,12,17,19
2412,333.0,3.0,1,3,2,7,7,4,5,9,0,17
2413,333.0,4.0,0,0,0,3,4,7,12,4,1,11
2414,333.0,5.0,1,3,1,2,7,4,2,6,0,17
2415,333.0,6.0,0,0,1,2,2,7,12,4,4,19
2416,333.0,7.0,1,0,1,2,2,7,2,6,4,19
2417,334.0,1.0,1,2,2,7,8,11,0,10,13,9
2418,334.0,2.0,1,2,3,1,0,8,8,13,3,8
2419,334.0,3.0,1,3,3,5,9,10,7,0,8,13
2420,334.0,4.0,1,2,2,1,0,8,8,13,13,8
2421,334.0,5.0,1,3,3,5,9,10,4,1,6,13
2422,334.0,6.0,1,3,3,1,0,10,8,13,6,13
2423,334.0,7.0,1,2,5,1,0,8,8,13,3,8
2424,334.0,8.0,1,3,3,5,0,10,4,1,6,13
2425,335.0,1.0,0,1,0,4,5,0,3,11,12,14
2426,335.0,2.0,0,1,0,0,6,2,3,11,12,14
2427,335.0,3.0,0,0,0,0,6,2,3,11,12,14
2428,335.0,4.0,0,0,0,0,6,2,3,11,12,14
2429,336.0,1.0,0,1,4,4,1,6,1,2,5,6
2430,336.0,2.0,0,1,4,4,1,6,1,2,5,6
2431,336.0,3.0,0,1,4,4,1,6,1,2,5,6
2432,336.0,4.0,0,1,4,4,1,6,1,2,5,6
2433,337.0,1.0,1,2,2,7,8,11,6,10,11,9
2434,337.0,2.0,0,1,4,4,5,0,10,11,12,14
2435,337.0,3.0,1,3,3,5,9,1,7,3,16,16
2436,337.0,4.0,1,3,3,5,9,1,7,8,8,15
2437,337.0,5.0,0,1,0,4,5,0,10,14,7,1
2438,337.0,6.0,1,0,1,2,2,7,12,12,17,3
2439,337.0,7.0,1,2,2,7,8,11,6,10,11,9
2440,337.0,8.0,1,2,2,7,8,11,6,10,11,9
2441,337.0,9.0,0,1,4,4,1,6,1,2,5,6
2442,337.0,10.0,1,2,2,7,8,11,6,10,11,9
2443,337.0,11.0,0,0,1,2,2,7,12,4,4,19
2444,337.0,12.0,1,3,3,5,0,1,13,3,16,16
2445,337.0,13.0,1,2,2,7,8,11,6,10,11,9
2446,337.0,14.0,1,2,2,7,8,11,6,10,11,9
2447,337.0,15.0,1,2,2,7,8,11,6,10,11,9
2448,337.0,16.0,0,1,0,4,5,0,10,14,7,1
2449,337.0,17.0,1,2,5,1,8,9,6,7,2,10
2450,337.0,18.0,0,0,3,0,6,2,3,0,8,0
2451,338.0,1.0,0,1,4,4,5,0,3,11,12,14
2452,338.0,2.0,0,1,4,4,5,0,3,11,12,14
2453,339.0,1.0,0,1,4,4,1,6,1,2,5,6
2454,339.0,2.0,0,0,0,3,2,7,12,12,17,3
2455,339.0,3.0,0,1,4,4,1,6,1,2,5,6
2456,339.0,4.0,0,0,1,2,2,7,12,4,4,11
2457,339.0,5.0,0,0,0,3,4,5,12,4,1,11
2458,339.0,6.0,0,1,4,4,1,6,1,2,5,6
2459,340.0,1.0,0,1,4,4,5,0,10,14,7,1
2460,340.0,2.0,0,1,0,4,5,0,10,14,7,1
2461,340.0,3.0,0,1,0,4,5,0,10,14,7,1
2462,340.0,4.0,0,1,0,0,5,0,10,11,7,1
2463,340.0,5.0,0,1,4,4,5,0,10,14,7,1
2464,340.0,6.0,0,1,4,4,5,0,10,14,7,1
2465,340.0,7.0,0,1,4,4,5,0,10,14,7,1
2466,340.0,8.0,0,1,4,4,5,0,10,14,7,1
2467,340.0,9.0,0,1,4,4,5,0,10,14,7,1
2468,340.0,10.0,0,1,4,4,5,0,10,14,7,1
2469,340.0,11.0,0,1,0,4,5,0,10,14,7,1
2470,340.0,12.0,0,0,0,0,6,2,3,11,12,14
2471,340.0,13.0,0,1,4,4,5,0,10,14,7,1
2472,340.0,14.0,0,1,0,4,5,0,10,14,7,1
2473,340.0,15.0,0,1,4,4,5,0,10,14,7,1
2474,340.0,16.0,0,1,4,4,5,0,10,14,7,1
2475,340.0,17.0,0,1,4,4,5,0,10,14,7,1
2476,340.0,18.0,0,1,4,4,5,0,10,14,7,1
2477,340.0,19.0,0,1,0,4,5,0,10,14,7,1
2478,340.0,20.0,0,1,0,4,5,0,10,14,7,1
2479,340.0,21.0,0,1,4,4,5,0,10,14,7,1
2480,340.0,22.0,0,1,4,4,5,0,10,14,7,1
2481,340.0,23.0,0,1,4,4,5,0,10,14,7,1
2482,340.0,24.0,0,1,4,4,5,0,10,14,7,1
2483,341.0,1.0,0,1,4,4,5,0,10,14,7,1
2484,341.0,2.0,0,1,4,4,1,6,1,2,5,6
2485,341.0,3.0,0,1,4,4,1,6,1,2,5,6
2486,341.0,4.0,0,1,4,4,1,6,1,2,5,6
2487,341.0,5.0,0,0,0,0,6,2,3,11,12,14
2488,341.0,6.0,0,0,1,2,2,7,2,6,4,19
2489,341.0,7.0,0,0,1,2,2,7,12,4,17,3
2490,341.0,8.0,0,0,0,0,6,2,3,11,12,14
2491,341.0,9.0,0,1,4,4,1,6,1,2,5,6
2492,341.0,10.0,0,0,0,3,4,7,12,4,1,11
2493,341.0,11.0,0,0,0,3,4,7,12,4,1,11
2494,341.0,12.0,0,1,4,4,1,6,1,2,5,6
2495,342.0,1.0,0,1,0,4,5,0,3,11,12,14
2496,342.0,2.0,1,3,3,1,0,9,13,7,2,10
2497,342.0,3.0,0,1,4,4,5,0,3,11,12,14
2498,342.0,4.0,1,2,5,1,0,9,13,7,2,10
2499,342.0,5.0,0,0,0,3,4,5,11,4,1,11
2500,343.0,1.0,0,1,4,4,1,6,1,2,5,6
2501,344.0,1.0,0,0,0,3,4,5,12,4,1,11
2502,344.0,2.0,0,1,4,4,1,6,1,2,5,6
2503,344.0,3.0,0,1,4,4,1,6,1,2,5,6
2504,344.0,4.0,0,1,0,3,4,5,11,15,15,4
2505,345.0,1.0,0,1,4,4,1,6,1,2,5,6
2506,345.0,2.0,0,1,4,4,1,6,1,2,5,6
2507,345.0,3.0,0,0,1,2,2,7,12,4,1,19
2508,345.0,4.0,0,1,4,4,1,6,1,2,5,6
2509,346.0,1.0,0,1,4,4,1,6,1,2,5,6
2510,346.0,2.0,0,1,4,4,1,6,1,2,5,6
2511,346.0,3.0,0,1,4,4,1,6,1,2,5,6
2512,346.0,4.0,0,1,4,4,1,6,1,2,5,6
2513,347.0,1.0,0,1,4,4,1,6,1,2,5,6
2514,347.0,2.0,0,0,0,0,5,0,10,14,7,1
2515,348.0,1.0,0,1,4,4,5,0,10,14,7,1
2516,348.0,2.0,0,1,4,4,1,6,1,2,5,6
2517,348.0,3.0,0,1,4,4,1,6,1,2,5,6
2518,348.0,4.0,0,0,0,3,4,5,11,15,1,11
2519,348.0,5.0,0,1,4,4,1,6,1,2,5,6
2520,348.0,6.0,0,1,4,4,1,6,1,2,5,6
2521,348.0,7.0,0,1,4,4,1,6,1,2,5,6
2522,348.0,8.0,0,1,4,4,5,0,10,14,7,1
2523,348.0,9.0,0,1,4,4,1,6,1,2,5,6
2524,348.0,10.0,0,1,4,4,1,6,1,2,5,6
2525,348.0,11.0,0,1,0,4,5,0,10,14,7,1
2526,348.0,12.0,0,1,4,4,1,6,1,2,5,6
2527,348.0,13.0,0,1,4,4,1,6,1,2,5,6
2528,348.0,14.0,0,1,4,4,1,6,1,2,5,6
2529,348.0,15.0,0,1,4,4,5,0,10,14,7,1
2530,348.0,16.0,0,1,4,4,1,6,1,2,5,6
2531,348.0,17.0,0,1,4,4,1,6,1,2,5,6
2532,348.0,18.0,0,1,4,4,1,6,1,2,5,6
2533,348.0,19.0,0,1,4,4,1,6,1,2,5,6
2534,348.0,20.0,0,1,4,4,1,6,1,2,5,6
2535,348.0,21.0,0,1,4,4,1,6,1,2,5,6
2536,348.0,22.0,0,1,4,4,1,6,1,2,5,6
2537,348.0,23.0,0,1,4,4,1,6,1,2,5,6
2538,348.0,24.0,0,1,4,4,5,0,10,14,7,1
2539,348.0,25.0,0,1,4,4,5,0,10,14,7,1
2540,348.0,26.0,0,1,4,4,1,6,1,2,5,6
2541,348.0,27.0,0,1,4,4,1,6,1,2,5,6
2542,348.0,28.0,0,1,4,4,1,6,1,2,5,6
2543,348.0,29.0,0,1,4,4,1,6,1,2,5,6
2544,348.0,30.0,0,1,4,4,1,6,1,2,5,6
2545,348.0,31.0,0,3,3,0,6,2,13,0,8,0
2546,348.0,32.0,0,1,4,4,1,6,1,2,5,6
2547,348.0,33.0,0,1,4,4,1,6,1,2,5,6
2548,348.0,34.0,0,1,4,3,4,5,11,15,15,4
2549,348.0,35.0,0,1,4,4,1,6,1,2,5,6
2550,348.0,36.0,0,1,4,4,1,6,1,2,5,6
2551,348.0,37.0,0,1,4,4,1,6,3,11,12,14
2552,349.0,1.0,0,1,4,4,1,6,1,2,5,6
2553,349.0,2.0,0,0,1,0,6,2,3,11,12,14
2554,349.0,3.0,0,1,4,4,1,6,1,2,15,4
2555,349.0,4.0,1,3,3,5,6,10,13,0,8,0
2556,349.0,5.0,0,0,0,0,6,2,3,11,12,14
2557,349.0,6.0,0,0,0,0,4,2,3,11,12,14
2558,349.0,7.0,1,3,3,5,0,10,4,1,6,0
2559,349.0,8.0,1,3,3,0,6,2,7,0,8,0
2560,350.0,1.0,1,2,5,6,8,11,6,10,10,9
2561,350.0,2.0,1,3,3,0,6,2,7,0,8,0
2562,350.0,3.0,1,2,5,6,8,11,6,10,11,9
2563,350.0,4.0,1,3,3,0,6,2,7,0,8,0
2564,350.0,5.0,1,3,3,5,9,1,7,0,8,0
2565,350.0,6.0,1,3,3,5,0,9,13,7,2,10
2566,350.0,7.0,1,2,5,1,0,9,8,13,3,12
2567,350.0,8.0,1,2,5,6,3,3,9,5,14,5
2568,350.0,9.0,1,3,3,5,0,10,4,1,6,13
2569,350.0,10.0,1,2,5,6,3,3,9,5,14,5
2570,350.0,11.0,1,3,3,5,0,10,13,1,6,13
2571,350.0,12.0,1,3,3,5,6,2,7,0,8,0
2572,350.0,13.0,1,3,3,0,6,2,7,0,8,0
2573,350.0,14.0,1,2,5,1,8,11,6,10,11,9
2574,350.0,15.0,1,3,3,0,6,2,13,0,8,0
2575,351.0,1.0,0,1,4,4,5,0,10,14,7,1
2576,351.0,2.0,0,1,4,4,1,6,1,2,5,6
2577,351.0,3.0,0,1,4,4,1,6,1,11,12,14
2578,351.0,4.0,0,1,4,4,1,6,1,2,5,6
2579,351.0,5.0,0,1,4,4,1,6,1,2,15,6
2580,351.0,6.0,0,1,0,4,4,5,3,11,12,14
2581,351.0,7.0,1,0,1,2,2,7,2,6,4,19
2582,351.0,8.0,0,1,4,4,1,6,1,2,5,6
2583,351.0,9.0,1,2,2,7,7,4,5,9,0,17
2584,351.0,10.0,1,0,1,2,2,7,2,6,4,19
2585,351.0,11.0,1,3,1,2,7,4,2,6,0,17
2586,351.0,12.0,0,1,4,4,1,6,1,2,5,6
2587,351.0,13.0,0,0,1,2,2,7,2,6,17,19
2588,352.0,1.0,0,1,4,4,1,6,11,15,15,4
2589,352.0,2.0,0,1,0,3,4,5,11,15,15,4
2590,352.0,3.0,0,0,0,3,4,5,11,15,1,11
2591,352.0,4.0,0,0,1,2,2,7,12,4,1,11
2592,352.0,5.0,0,0,0,3,4,5,11,15,15,4
2593,352.0,6.0,0,1,4,4,4,5,11,15,15,4
2594,352.0,7.0,0,1,4,4,1,6,11,15,15,4
2595,352.0,8.0,0,0,0,3,4,5,11,15,1,11
2596,352.0,9.0,0,1,0,3,4,5,11,15,15,4
2597,352.0,10.0,0,1,4,3,4,5,11,15,15,4
2598,352.0,11.0,0,1,4,4,1,6,11,15,15,4
2599,352.0,12.0,0,0,0,3,4,5,11,15,1,11
2600,353.0,1.0,1,2,2,7,7,8,5,13,9,8
2601,353.0,2.0,1,2,2,1,7,8,8,13,9,8
2602,353.0,3.0,1,2,2,7,7,8,5,13,9,8
2603,353.0,4.0,0,1,4,4,1,6,1,2,5,6
2604,354.0,1.0,0,1,0,3,4,5,11,15,15,4
2605,354.0,2.0,1,2,2,7,8,11,6,10,11,18
2606,354.0,3.0,0,1,4,4,1,6,1,2,5,6
2607,354.0,4.0,0,1,4,4,1,6,1,2,5,6
2608,354.0,5.0,0,1,4,4,1,6,1,2,5,6
2609,354.0,6.0,0,1,4,4,1,6,1,2,5,6
2610,355.0,1.0,0,1,4,4,5,0,10,14,7,1
2611,355.0,2.0,0,1,4,4,5,0,10,14,7,1
2612,355.0,3.0,0,1,4,4,5,0,10,14,7,1
2613,356.0,1.0,0,1,4,4,1,6,1,2,5,6
2614,356.0,2.0,0,0,0,3,4,5,11,15,15,4
2615,356.0,3.0,0,1,0,3,4,5,11,15,15,4
2616,356.0,4.0,0,1,0,3,4,5,11,15,15,4
2617,356.0,5.0,0,1,0,3,4,5,11,15,15,4
2618,356.0,6.0,0,1,0,3,4,5,11,15,15,4
2619,356.0,7.0,0,1,4,4,1,6,1,2,5,6
2620,356.0,8.0,0,1,0,3,4,5,11,15,15,4
2621,356.0,9.0,0,1,0,3,4,5,11,15,15,4
2622,357.0,1.0,0,0,0,3,4,5,12,4,1,11
2623,357.0,2.0,0,1,0,3,4,5,11,15,15,4
2624,357.0,3.0,0,1,0,3,4,5,11,15,15,4
2625,357.0,4.0,0,1,4,4,1,6,1,15,15,4
2626,358.0,1.0,0,1,4,4,1,6,1,2,5,6
2627,358.0,2.0,0,1,4,4,1,6,1,2,5,6
2628,358.0,3.0,0,1,4,4,1,6,1,2,5,6
2629,358.0,4.0,0,1,4,4,1,6,1,2,5,6
2630,359.0,1.0,0,1,4,4,1,6,1,2,5,6
2631,359.0,2.0,0,1,4,4,1,6,1,2,5,6
2632,360.0,1.0,0,1,0,3,4,5,11,15,15,4
2633,360.0,2.0,0,1,4,4,1,6,1,2,5,6
2634,360.0,3.0,0,1,4,4,1,6,1,2,5,6
2635,360.0,4.0,0,1,0,3,4,5,11,15,15,4
2636,360.0,5.0,0,1,4,4,5,0,1,2,5,6
2637,361.0,1.0,0,1,4,4,1,6,1,2,5,6
2638,361.0,2.0,1,2,5,1,0,8,8,13,3,8
2639,361.0,3.0,1,2,5,1,0,8,8,13,3,8
2640,361.0,4.0,1,3,3,1,0,8,8,13,3,2
2641,361.0,5.0,0,0,0,0,6,2,3,11,12,0
2642,361.0,6.0,1,2,5,1,0,8,8,13,3,8
2643,361.0,7.0,0,0,0,0,6,2,3,11,12,0
2644,361.0,8.0,0,0,0,0,6,2,3,11,12,0
2645,361.0,9.0,0,0,0,0,6,2,3,0,12,0
2646,361.0,10.0,0,1,4,4,1,6,1,2,5,6
2647,361.0,11.0,1,3,3,5,9,10,0,8,13,2
2648,361.0,12.0,0,1,4,0,1,2,3,11,12,14
2649,361.0,13.0,1,2,5,1,0,8,8,13,3,8
2650,361.0,14.0,0,0,1,3,2,7,12,4,17,11
2651,361.0,15.0,1,2,5,1,0,8,8,13,3,8
2652,361.0,16.0,0,1,4,4,1,6,1,2,5,6
2653,361.0,17.0,1,2,2,7,7,8,5,13,9,8
2654,361.0,18.0,0,0,0,0,6,2,3,0,12,0
2655,361.0,19.0,0,0,1,0,6,2,3,12,17,3
2656,361.0,20.0,0,0,1,0,6,2,3,12,17,3
2657,361.0,21.0,1,3,1,2,2,10,4,1,6,7
2658,362.0,1.0,0,1,4,4,5,0,10,14,7,1
2659,363.0,1.0,1,3,2,7,9,11,0,3,16,16
2660,363.0,2.0,1,3,1,2,9,10,4,1,6,13
2661,363.0,3.0,1,0,1,2,2,7,4,12,17,3
2662,363.0,4.0,1,3,3,5,9,1,0,8,13,2
2663,363.0,5.0,0,0,1,2,2,7,12,12,17,3
2664,363.0,6.0,0,0,1,2,2,7,4,12,6,3
2665,363.0,7.0,1,3,3,5,9,1,0,3,16,16
2666,363.0,8.0,1,3,1,2,2,10,4,1,6,7
2667,363.0,9.0,1,3,3,5,9,1,0,3,16,16
2668,364.0,1.0,1,2,2,7,7,4,5,9,0,17
2669,364.0,2.0,1,2,2,7,7,4,5,9,0,17
2670,364.0,3.0,0,0,1,2,2,7,2,6,4,19
2671,364.0,4.0,1,3,2,7,7,4,0,9,0,17
2672,364.0,5.0,1,2,2,7,7,4,5,9,0,17
2673,364.0,6.0,0,1,4,4,1,6,1,2,15,4
2674,364.0,7.0,0,1,4,4,1,6,1,2,5,6
2675,364.0,8.0,1,2,2,7,7,4,5,9,0,17
2676,364.0,9.0,0,1,4,4,1,6,1,2,5,6
2677,364.0,10.0,0,0,1,2,2,7,2,6,4,19
2678,364.0,11.0,1,2,2,7,7,4,5,9,0,17
2679,365.0,1.0,0,1,4,4,5,0,10,14,7,1
2680,365.0,2.0,0,1,4,4,1,6,3,11,12,14
2681,365.0,3.0,1,3,3,1,0,9,0,8,13,2
2682,365.0,4.0,0,1,4,4,5,0,10,14,7,1
2683,365.0,5.0,0,1,4,4,5,0,10,14,7,1
2684,366.0,1.0,1,2,5,6,3,3,9,5,14,12
2685,366.0,2.0,1,3,2,5,0,10,0,8,13,2
2686,366.0,3.0,1,2,5,6,3,3,9,5,14,12
2687,366.0,4.0,1,2,5,1,0,8,8,13,3,2
2688,366.0,5.0,1,2,5,6,3,3,9,5,14,12
2689,366.0,6.0,0,1,4,4,1,6,11,15,15,4
2690,366.0,7.0,0,1,0,3,4,5,11,15,15,4
2691,366.0,8.0,1,3,1,2,2,10,7,12,17,3
2692,366.0,9.0,1,2,2,7,8,11,6,10,11,18
2693,366.0,10.0,1,2,5,6,3,3,9,5,14,18
2694,366.0,11.0,1,2,5,6,3,3,9,5,14,12
2695,366.0,12.0,0,0,0,3,4,5,11,15,1,11
2696,366.0,13.0,1,2,5,6,3,8,8,13,10,18
2697,367.0,1.0,0,0,0,0,2,7,12,12,17,3
2698,367.0,2.0,0,1,0,0,6,2,3,11,12,14
2699,367.0,3.0,0,1,4,4,1,6,1,11,12,14
2700,367.0,4.0,0,1,4,0,1,2,3,11,12,14
2701,367.0,5.0,0,1,4,4,1,6,1,2,5,14
2702,367.0,6.0,0,1,4,4,5,0,11,15,15,4
2703,367.0,7.0,0,1,4,4,5,0,10,14,7,1
2704,367.0,8.0,0,1,4,4,1,6,3,11,12,14
2705,367.0,9.0,0,0,0,0,6,2,3,0,8,3
2706,367.0,10.0,0,1,0,4,5,0,3,11,12,14
2707,367.0,11.0,0,0,0,0,6,2,3,11,12,14
2708,367.0,12.0,0,0,0,0,6,2,12,12,17,3
2709,367.0,13.0,0,0,0,0,4,2,12,4,1,11
2710,368.0,1.0,1,2,2,7,8,11,5,9,11,17
2711,369.0,1.0,1,2,5,1,7,8,8,13,9,8
2712,369.0,2.0,0,1,4,4,1,6,1,2,5,6
2713,370.0,1.0,0,0,0,0,6,2,3,11,12,14
2714,370.0,2.0,0,1,4,4,5,0,10,15,15,4
2715,370.0,3.0,0,1,4,4,5,0,11,15,15,4
2716,370.0,4.0,0,0,0,3,4,2,3,11,12,14
2717,371.0,1.0,0,1,4,4,1,6,11,11,12,14
2718,371.0,2.0,0,0,0,0,6,2,3,11,12,14
2719,371.0,3.0,0,0,0,0,6,2,3,11,12,14
2720,371.0,4.0,0,0,0,3,4,5,11,11,12,14
2721,371.0,5.0,0,1,4,4,1,6,11,15,15,4
2722,374.0,1.0,0,1,4,4,1,6,1,2,5,6
2723,374.0,2.0,0,1,4,4,5,0,10,14,7,1
2724,374.0,3.0,0,1,4,4,1,6,1,2,5,6
2725,374.0,4.0,0,1,4,4,5,0,10,14,7,1
2726,374.0,5.0,0,1,4,4,5,0,10,14,7,1
2727,374.0,6.0,0,1,4,4,1,6,1,2,5,6
2728,374.0,7.0,0,1,4,4,5,0,10,14,7,1
2729,374.0,8.0,0,1,4,4,5,0,10,14,7,1
2730,374.0,9.0,0,1,4,4,1,6,1,2,5,6
2731,374.0,10.0,0,1,4,4,5,0,10,14,7,1
2732,374.0,11.0,0,1,4,4,1,6,1,2,5,6
2733,374.0,12.0,0,1,4,4,1,6,1,2,5,6
2734,374.0,13.0,0,1,4,4,1,6,1,2,5,6
2735,374.0,14.0,0,1,4,4,5,0,10,14,15,4
2736,374.0,15.0,0,1,4,4,1,6,1,2,5,6
2737,374.0,16.0,0,1,4,4,5,0,10,14,7,1
2738,374.0,17.0,0,1,4,4,1,6,1,2,5,6
2739,374.0,18.0,0,1,4,4,1,6,1,2,5,6
2740,374.0,19.0,0,1,4,4,1,6,1,2,5,6
2741,374.0,20.0,0,1,4,4,5,0,10,14,7,1
2742,375.0,1.0,1,3,1,2,2,10,4,1,6,13
2743,375.0,2.0,1,3,1,2,2,10,4,1,6,13
2744,375.0,3.0,1,0,1,2,2,10,4,1,6,7
2745,376.0,1.0,0,0,0,3,4,5,11,15,15,4
2746,376.0,2.0,0,0,0,3,4,5,11,15,1,11
