,0,1,cluster_2,cluster_4,cluster_6,cluster_8,cluster_10,cluster_12,cluster_14,cluster_16,cluster_18,cluster_20
461,509.0,1.0,1,0,1,6,0,6,3,7,0,7
462,510.0,1.0,0,1,5,0,5,8,0,5,14,2
463,511.0,1.0,0,1,5,0,5,8,0,5,1,6
464,512.0,1.0,0,2,0,2,9,10,2,3,4,19
465,513.0,1.0,1,3,4,7,7,9,9,12,16,14
466,514.0,1.0,1,0,1,1,6,1,10,1,13,3
467,515.0,1.0,0,1,5,4,4,5,0,2,7,16
468,516.0,1.0,0,3,2,5,1,8,8,10,14,13
469,517.0,1.0,0,1,5,4,4,5,0,2,1,6
470,518.0,1.0,1,0,1,6,6,11,10,1,3,3
471,519.0,1.0,1,0,4,1,7,9,9,11,16,14
472,520.0,1.0,1,0,1,6,3,1,7,4,13,0
473,521.0,1.0,1,3,2,1,3,4,1,14,2,17
474,522.0,1.0,1,3,3,3,3,4,8,10,14,13
475,523.0,1.0,1,0,1,6,0,6,3,7,15,7
476,524.0,1.0,0,1,5,0,5,5,0,5,8,6
477,526.0,1.0,0,1,5,4,4,5,4,15,7,16
478,527.0,1.0,0,1,5,4,4,5,11,2,10,1
479,528.0,1.0,1,0,1,1,3,4,1,14,2,17
480,529.0,1.0,1,0,1,6,6,11,10,1,3,3
481,33294.0,1.0,1,0,4,1,7,9,9,11,16,14
482,531.0,1.0,1,0,1,1,3,1,7,4,13,11
483,532.0,1.0,1,3,3,3,3,4,7,14,17,0
484,533.0,1.0,1,0,1,6,6,1,10,1,13,11
485,534.0,1.0,1,3,3,3,8,4,8,10,14,13
486,535.0,1.0,1,0,1,6,0,6,3,7,0,7
487,536.0,1.0,1,0,1,6,0,6,3,7,0,7
488,537.0,1.0,1,0,1,6,6,11,10,1,3,3
489,538.0,1.0,0,1,5,4,4,5,11,2,10,6
490,539.0,1.0,0,1,5,4,4,5,11,2,10,1
491,540.0,1.0,1,0,4,7,7,0,12,6,6,9
492,541.0,1.0,0,1,5,4,4,3,13,3,12,19
493,542.0,1.0,0,1,5,4,5,5,0,2,8,18
494,543.0,1.0,0,3,2,5,1,2,5,0,5,10
495,544.0,1.0,1,0,1,1,6,1,10,1,3,3
496,546.0,1.0,0,1,5,0,5,5,0,5,1,6
497,547.0,1.0,0,2,0,2,9,10,2,8,4,8
498,548.0,1.0,0,1,5,4,4,5,11,2,10,1
499,549.0,1.0,1,0,1,6,6,11,10,1,3,3
500,550.0,1.0,1,0,1,6,0,6,3,7,0,7
501,551.0,1.0,0,3,4,7,2,0,6,12,9,4
502,552.0,1.0,0,2,0,2,9,10,2,8,4,8
503,553.0,1.0,1,0,1,1,7,9,9,11,16,14
504,66090.0,1.0,0,3,3,3,8,7,4,15,11,15
505,555.0,1.0,0,1,5,0,5,8,0,5,1,6
506,556.0,1.0,0,1,5,4,4,5,0,2,7,16
507,558.0,1.0,1,0,1,6,6,11,10,1,3,3
508,66097.0,1.0,0,1,3,0,8,8,4,5,1,2
509,562.0,1.0,1,3,4,1,7,9,9,11,16,14
510,564.0,1.0,1,0,1,6,0,6,3,7,0,7
511,567.0,1.0,1,0,1,6,0,6,3,7,0,7
512,568.0,1.0,1,0,1,1,6,11,10,1,3,3
513,569.0,1.0,1,0,1,6,6,11,10,1,3,3
514,574.0,1.0,0,2,0,2,9,3,11,3,12,19
515,575.0,1.0,0,3,3,0,8,8,8,10,14,2
516,577.0,1.0,1,0,1,6,6,11,10,1,15,3
517,580.0,1.0,1,0,1,6,6,11,10,1,3,3
518,581.0,1.0,1,0,3,3,3,1,7,4,13,11
519,131656.0,1.0,0,3,3,3,8,7,4,10,11,15
520,585.0,1.0,1,0,1,6,0,6,3,7,0,7
521,586.0,1.0,0,3,3,0,8,8,8,10,14,2
522,587.0,1.0,1,0,1,6,0,1,3,7,15,7
523,588.0,1.0,1,0,1,6,6,11,10,1,3,3
524,589.0,1.0,0,2,0,7,2,3,6,12,9,4
525,590.0,1.0,0,1,3,0,5,8,8,5,14,2
526,592.0,1.0,0,1,5,4,4,5,11,3,10,1
527,593.0,1.0,0,3,2,5,1,2,5,0,5,10
528,594.0,1.0,1,3,3,1,3,4,1,14,17,0
529,595.0,1.0,0,2,0,2,9,3,13,9,12,19
530,596.0,1.0,1,0,1,1,6,1,10,1,13,11
531,597.0,1.0,1,0,1,6,0,6,3,7,15,7
532,599.0,1.0,0,1,5,4,4,5,11,2,10,1
533,600.0,1.0,0,3,2,5,1,2,5,0,5,10
534,602.0,1.0,0,3,3,3,8,7,8,10,11,13
535,98908.0,1.0,1,0,1,6,0,6,3,7,0,7
536,605.0,1.0,1,0,1,6,0,6,3,7,0,7
537,606.0,1.0,0,2,0,7,2,0,6,12,9,4
538,608.0,1.0,1,0,1,6,0,6,3,7,15,7
539,609.0,1.0,0,3,3,3,8,8,8,10,14,13
540,610.0,1.0,0,3,4,7,2,0,12,13,6,14
541,611.0,1.0,0,1,5,4,4,5,11,2,10,1
542,612.0,1.0,1,0,1,6,0,6,3,7,15,7
543,613.0,1.0,0,1,5,0,5,8,0,5,1,6
544,615.0,1.0,1,0,1,6,6,11,10,1,3,3
545,616.0,1.0,1,0,1,6,0,6,3,7,0,7
546,617.0,1.0,1,0,1,6,6,11,10,1,3,3
547,618.0,1.0,1,0,1,1,3,1,1,14,15,17
548,619.0,1.0,1,0,1,1,6,11,10,1,3,3
549,626.0,1.0,1,0,1,6,0,6,3,7,0,7
550,627.0,1.0,1,0,1,1,6,1,10,1,15,3
551,628.0,1.0,0,3,2,5,1,8,8,10,14,12
552,631.0,1.0,1,0,1,1,6,11,1,14,3,17
553,632.0,1.0,0,2,2,7,4,3,6,12,9,16
554,633.0,1.0,1,0,1,6,0,6,3,7,0,7
555,634.0,1.0,1,0,1,1,6,11,10,1,3,3
556,635.0,1.0,1,0,1,6,6,1,10,1,15,3
557,636.0,1.0,0,3,3,3,8,7,4,10,11,15
558,637.0,1.0,1,0,1,6,0,6,3,7,0,7
559,638.0,1.0,1,0,1,6,6,11,10,1,3,3
560,639.0,1.0,1,0,1,6,6,11,10,1,3,3
561,66171.0,1.0,0,1,5,0,5,8,0,5,8,6
562,131714.0,1.0,1,3,2,5,1,2,5,12,2,17
563,645.0,1.0,1,0,1,1,6,11,10,1,3,3
564,647.0,1.0,0,1,5,4,5,5,0,2,8,18
565,648.0,1.0,0,1,5,4,5,5,0,2,8,18
566,650.0,1.0,0,3,4,7,2,0,12,13,6,5
567,653.0,1.0,0,1,5,0,5,8,0,5,14,2
568,33421.0,1.0,1,0,1,1,3,4,1,14,2,17
569,656.0,1.0,1,0,1,6,0,6,3,7,0,7
570,98961.0,1.0,0,1,5,0,5,8,0,5,1,2
571,661.0,1.0,1,0,1,6,6,11,10,1,15,3
572,662.0,1.0,0,2,0,2,9,10,2,8,4,8
573,663.0,1.0,1,0,1,6,6,11,10,1,15,3
574,66198.0,1.0,1,0,4,7,7,0,12,6,6,9
575,665.0,1.0,0,2,0,7,2,3,6,12,9,4
576,667.0,1.0,1,0,1,1,3,4,1,14,2,17
577,668.0,1.0,1,0,4,1,7,9,9,11,16,14
578,33435.0,1.0,1,3,2,5,3,4,8,10,2,13
579,670.0,1.0,0,3,2,5,1,4,8,10,14,13
580,671.0,1.0,0,2,0,7,2,3,13,9,12,5
581,33437.0,1.0,0,3,4,7,4,0,4,12,7,16
582,673.0,1.0,1,0,1,6,0,6,3,7,15,7
583,674.0,1.0,1,0,1,1,3,1,1,14,15,11
584,66203.0,1.0,0,1,5,0,5,8,0,5,8,2
585,131739.0,1.0,1,0,4,1,7,9,9,11,16,14
586,679.0,1.0,1,3,3,3,3,4,7,4,13,13
587,680.0,1.0,1,0,1,6,6,11,10,1,3,3
588,685.0,1.0,1,0,1,6,0,6,3,7,0,7
589,688.0,1.0,1,0,1,6,0,6,3,7,0,7
590,691.0,1.0,0,3,3,0,8,8,8,10,11,2
591,692.0,1.0,1,0,1,1,3,4,1,14,17,0
592,694.0,1.0,0,2,0,7,2,0,6,6,9,4
593,695.0,1.0,0,1,3,0,8,8,4,15,7,16
594,697.0,1.0,1,0,1,6,6,1,10,1,15,3
595,698.0,1.0,0,2,0,7,2,0,12,13,7,16
596,700.0,1.0,1,3,1,1,3,4,1,14,2,17
597,99005.0,1.0,1,0,1,1,6,1,7,4,13,11
598,164540.0,1.0,1,3,3,3,8,7,8,10,11,15
599,703.0,1.0,0,1,5,4,4,5,11,2,10,1
600,704.0,1.0,0,1,5,0,5,5,0,5,1,6
601,66240.0,1.0,1,3,3,3,3,4,8,14,17,0
602,706.0,1.0,1,3,4,1,7,9,9,11,16,14
603,707.0,1.0,0,1,5,4,4,5,11,2,10,1
604,708.0,1.0,1,0,1,6,0,6,3,7,15,7
605,709.0,1.0,1,0,1,6,6,1,10,1,13,11
606,710.0,1.0,1,0,1,6,0,6,3,7,15,7
607,711.0,1.0,1,0,1,6,6,11,10,1,3,3
608,99007.0,1.0,1,0,1,1,3,4,1,14,2,17
609,714.0,1.0,1,3,3,3,8,7,7,4,11,15
610,715.0,1.0,0,1,5,0,5,5,0,5,8,6
611,718.0,1.0,1,0,1,6,0,6,3,7,0,7
612,719.0,1.0,1,0,1,6,0,6,3,7,0,7
613,724.0,1.0,0,1,5,0,5,5,0,5,8,6
614,725.0,1.0,1,0,1,6,6,11,10,1,15,3
615,726.0,1.0,1,0,1,6,0,1,3,7,15,11
616,33493.0,1.0,0,1,5,0,8,3,13,13,1,12
617,728.0,1.0,1,0,1,1,6,11,10,1,3,3
618,33495.0,1.0,1,0,1,6,0,6,3,7,0,7
619,99030.0,1.0,1,0,1,6,0,6,3,7,15,7
620,731.0,1.0,0,2,0,2,9,10,2,3,4,19
621,33499.0,1.0,1,0,1,6,0,6,3,7,0,7
622,733.0,1.0,0,1,5,4,4,5,11,2,7,16
623,735.0,1.0,0,3,2,5,1,2,5,12,5,10
624,736.0,1.0,0,2,0,7,2,3,13,9,6,5
625,737.0,1.0,0,3,2,5,1,2,5,0,5,10
626,741.0,1.0,0,2,0,2,9,3,13,9,12,19
627,742.0,1.0,1,3,4,1,3,4,1,14,17,0
628,743.0,1.0,1,0,1,6,0,6,3,7,0,7
629,745.0,1.0,1,0,1,6,6,11,10,1,3,3
630,747.0,1.0,1,0,1,6,6,11,10,1,3,3
631,748.0,1.0,0,1,5,0,5,8,13,9,1,6
632,750.0,1.0,0,3,3,3,8,7,4,4,11,15
633,131826.0,1.0,1,0,4,1,7,9,9,11,16,14
634,757.0,1.0,0,3,2,5,1,2,5,0,5,10
635,760.0,1.0,1,0,1,6,6,11,10,1,3,3
636,761.0,1.0,1,0,4,1,7,9,9,11,16,14
637,762.0,1.0,1,0,1,6,6,11,10,1,3,3
638,66297.0,1.0,1,3,3,3,3,4,8,10,17,13
639,764.0,1.0,0,2,0,2,9,10,2,8,4,8
640,765.0,1.0,1,0,1,6,0,6,3,7,0,7
641,766.0,1.0,1,0,1,6,6,11,10,1,3,3
642,773.0,1.0,1,0,1,1,6,11,10,1,3,3
643,66310.0,1.0,0,1,5,0,5,8,0,5,1,2
644,775.0,1.0,1,0,1,6,6,11,10,1,3,3
645,778.0,1.0,1,0,1,6,6,11,10,1,3,3
646,779.0,1.0,1,0,1,6,6,11,10,1,3,3
647,780.0,1.0,1,3,3,3,3,1,7,4,13,11
648,781.0,1.0,1,0,1,6,6,11,10,1,15,3
649,782.0,1.0,0,2,0,2,9,3,13,9,12,19
650,783.0,1.0,0,1,5,0,5,8,0,5,1,6
651,784.0,1.0,0,2,2,7,2,2,6,12,9,4
652,785.0,1.0,1,0,1,6,0,6,3,7,15,7
653,786.0,1.0,0,1,2,5,1,2,5,0,5,10
654,66320.0,1.0,0,1,5,0,4,5,4,15,1,6
655,788.0,1.0,0,3,2,5,1,4,5,0,2,13
656,99087.0,1.0,1,3,3,3,8,7,4,15,11,15
657,33558.0,1.0,1,0,1,6,6,11,10,1,15,3
658,33564.0,1.0,1,0,1,6,0,6,3,7,0,7
659,798.0,1.0,0,1,5,4,4,5,11,2,10,18
660,799.0,1.0,1,0,1,6,0,6,3,7,0,7
661,800.0,1.0,0,1,5,0,5,5,0,5,8,6
662,801.0,1.0,1,0,1,6,6,11,10,1,3,3
663,802.0,1.0,0,3,3,0,8,7,4,13,7,16
664,803.0,1.0,0,1,5,0,5,8,0,5,8,18
665,804.0,1.0,0,1,5,4,5,5,0,5,8,18
666,805.0,1.0,1,2,4,7,2,0,12,6,6,9
667,806.0,1.0,1,0,1,6,0,6,3,7,0,7
668,66335.0,1.0,1,0,1,1,6,11,10,1,3,3
669,808.0,1.0,1,0,1,1,6,11,10,1,3,3
670,809.0,1.0,1,0,1,6,6,11,10,1,3,3
671,810.0,1.0,1,0,1,6,6,11,10,1,3,3
672,99106.0,1.0,0,3,2,5,1,8,8,10,14,12
673,99112.0,1.0,0,2,0,2,9,3,6,8,12,8
674,813.0,1.0,0,3,2,5,1,4,8,10,14,13
675,99114.0,1.0,0,1,5,4,4,5,11,2,7,16
676,99117.0,1.0,1,3,3,3,3,4,8,10,17,13
677,164647.0,1.0,0,3,2,5,1,2,5,0,5,10
678,164655.0,1.0,1,3,4,7,7,9,9,11,16,14
679,818.0,1.0,1,0,1,6,6,11,10,1,3,3
680,99122.0,1.0,1,0,1,6,6,11,10,1,15,3
681,823.0,1.0,1,0,1,6,0,6,3,7,0,7
682,99130.0,1.0,0,2,0,2,4,10,11,3,10,1
683,828.0,1.0,1,0,1,1,3,4,1,14,17,17
684,829.0,1.0,0,3,2,5,1,2,5,0,2,12
685,830.0,1.0,1,0,1,6,0,6,3,7,0,7
686,832.0,1.0,0,1,5,4,4,5,11,2,10,1
687,833.0,1.0,1,0,1,6,6,11,10,1,15,3
688,835.0,1.0,0,2,0,2,9,3,13,9,12,19
689,836.0,1.0,1,0,1,6,6,1,10,1,15,3
690,837.0,1.0,1,0,1,1,3,4,1,14,2,0
691,838.0,1.0,1,0,1,6,0,6,3,7,15,7
692,839.0,1.0,0,2,0,2,9,10,2,8,4,8
693,840.0,1.0,1,0,1,6,0,6,3,7,0,7
694,841.0,1.0,0,2,0,7,2,3,6,9,9,5
695,842.0,1.0,0,1,5,4,4,3,13,9,1,6
696,66371.0,1.0,1,0,1,6,6,11,10,1,3,3
697,99145.0,1.0,1,0,1,6,0,6,3,7,15,7
698,99149.0,1.0,0,3,3,0,8,8,8,10,14,2
699,33615.0,1.0,1,0,1,6,6,11,10,1,3,3
700,848.0,1.0,0,3,4,7,2,0,12,12,9,4
701,849.0,1.0,1,0,1,6,6,11,10,1,3,3
702,131920.0,1.0,1,0,1,6,6,11,10,1,3,3
703,851.0,1.0,1,0,4,1,7,9,9,11,16,14
704,852.0,1.0,1,3,2,5,3,4,1,14,2,13
705,858.0,1.0,0,2,0,2,9,10,2,8,4,8
706,861.0,1.0,1,0,4,1,7,9,9,11,16,14
707,33629.0,1.0,1,0,1,6,6,11,10,1,3,3
708,131934.0,1.0,1,0,1,6,6,11,10,1,3,3
709,866.0,1.0,0,1,5,4,4,5,11,3,10,1
710,867.0,1.0,1,0,1,6,0,6,3,7,0,7
711,164707.0,1.0,1,0,1,6,0,6,3,7,0,7
712,869.0,1.0,1,3,3,3,8,7,4,15,11,15
713,870.0,1.0,1,0,1,6,6,1,10,1,15,0
714,33639.0,1.0,1,3,2,5,3,4,8,10,17,13
715,876.0,1.0,1,0,4,1,7,9,9,11,16,14
716,33644.0,1.0,0,2,0,2,9,10,2,8,4,8
717,33646.0,1.0,1,0,1,6,6,11,10,1,3,3
718,879.0,1.0,0,2,0,2,9,10,2,8,4,8
719,880.0,1.0,0,1,5,4,5,5,0,2,8,18
720,881.0,1.0,1,0,1,6,6,11,10,1,3,3
721,882.0,1.0,1,3,2,1,3,4,1,14,2,17
722,33649.0,1.0,1,0,1,1,3,4,1,14,2,17
723,885.0,1.0,1,3,3,3,3,4,8,10,17,0
724,886.0,1.0,0,1,5,4,5,5,0,2,8,18
725,99191.0,1.0,1,3,3,3,3,1,7,4,13,11
726,888.0,1.0,1,3,3,3,3,4,1,14,17,0
727,891.0,1.0,0,2,0,2,9,10,2,3,4,19
728,892.0,1.0,1,3,4,1,3,4,1,14,17,0
729,893.0,1.0,0,2,0,2,9,10,2,8,4,8
730,33660.0,1.0,0,2,0,2,9,10,2,8,12,19
731,66427.0,1.0,0,3,3,3,8,8,8,10,14,13
732,896.0,1.0,1,0,1,6,6,11,10,1,3,3
733,897.0,1.0,1,3,4,1,7,9,9,11,16,14
734,898.0,1.0,1,0,1,6,6,11,10,1,3,3
735,899.0,1.0,1,0,1,6,0,6,3,7,0,7
736,900.0,1.0,1,0,1,6,0,6,3,7,0,7
737,901.0,1.0,1,0,1,6,6,11,10,1,0,7
738,902.0,1.0,1,0,1,6,6,11,10,1,15,3
739,903.0,1.0,1,0,1,1,6,11,10,1,3,3
740,904.0,1.0,0,3,4,7,2,0,12,12,9,16
741,905.0,1.0,1,3,2,1,3,4,1,14,2,17
742,906.0,1.0,1,0,4,1,7,9,9,11,16,14
743,907.0,1.0,1,0,1,6,6,11,10,1,3,3
744,908.0,1.0,0,1,2,5,1,2,5,0,5,10
745,909.0,1.0,1,3,2,3,3,4,8,10,17,13
746,910.0,1.0,1,0,1,6,0,6,3,7,0,7
747,911.0,1.0,0,2,0,2,9,3,13,3,12,19
748,912.0,1.0,1,0,1,6,0,6,3,7,0,7
749,913.0,1.0,1,0,1,6,0,6,3,7,0,7
750,914.0,1.0,1,0,1,6,6,11,10,1,3,3
751,915.0,1.0,0,1,2,5,1,2,5,0,5,12
752,916.0,1.0,1,0,1,6,6,11,10,1,3,3
753,917.0,1.0,1,0,1,1,6,11,10,1,3,3
754,918.0,1.0,1,0,1,6,0,6,3,7,0,7
755,919.0,1.0,0,3,2,5,1,2,5,0,5,10
756,920.0,1.0,1,0,1,6,6,11,10,1,0,7
757,921.0,1.0,1,0,1,6,6,11,10,1,0,7
758,922.0,1.0,1,0,1,1,3,4,1,14,17,17
759,923.0,1.0,1,0,1,6,6,1,10,1,15,3
760,924.0,1.0,0,1,5,4,5,5,0,2,8,18
761,926.0,1.0,1,3,3,3,3,1,7,4,13,0
762,927.0,1.0,1,0,1,6,0,6,3,7,0,7
763,928.0,1.0,1,0,1,6,6,11,10,1,3,3
764,929.0,1.0,1,0,4,1,7,9,9,11,16,14
765,930.0,1.0,0,2,0,2,9,10,2,8,4,8
766,931.0,1.0,0,2,5,4,4,5,11,3,10,1
767,932.0,1.0,0,1,2,5,1,2,5,0,5,10
768,933.0,1.0,0,3,2,5,1,2,5,12,5,4
769,934.0,1.0,0,3,2,5,1,2,5,0,5,10
770,935.0,1.0,1,0,1,6,0,6,3,7,0,7
771,936.0,1.0,1,0,1,6,0,6,3,7,0,7
772,937.0,1.0,1,0,1,1,3,4,1,14,2,17
773,938.0,1.0,1,0,1,6,0,6,3,7,0,7
774,940.0,1.0,1,0,1,6,6,11,10,1,3,3
775,941.0,1.0,1,0,1,6,6,11,10,1,0,7
776,942.0,1.0,1,0,1,6,0,6,3,7,0,7
777,943.0,1.0,1,0,1,1,6,9,9,11,3,3
778,944.0,1.0,1,3,4,1,3,4,1,14,2,17
779,945.0,1.0,1,0,1,1,6,11,10,1,3,3
780,946.0,1.0,1,3,3,3,8,7,7,4,11,13
781,947.0,1.0,1,0,1,6,0,6,3,7,0,7
782,948.0,1.0,1,0,1,6,0,6,3,7,0,7
783,949.0,1.0,1,0,1,1,6,11,10,1,3,3
784,950.0,1.0,1,0,1,6,6,11,10,1,3,3
785,951.0,1.0,1,0,1,6,0,6,3,7,0,7
786,952.0,1.0,1,0,1,6,0,6,3,7,0,7
787,953.0,1.0,1,0,1,6,0,6,3,7,0,7
788,954.0,1.0,1,0,1,1,3,4,1,14,2,17
789,955.0,1.0,1,0,1,6,0,6,3,7,0,7
790,956.0,1.0,1,0,1,1,6,11,10,1,3,3
791,33725.0,1.0,1,3,2,1,3,4,1,14,17,0
792,959.0,1.0,1,0,1,6,6,11,10,1,15,3
793,961.0,1.0,1,3,3,3,8,7,7,13,11,11
794,963.0,1.0,0,1,5,0,5,8,0,5,1,6
795,965.0,1.0,1,3,3,3,3,4,8,10,17,13
796,968.0,1.0,1,0,4,1,7,9,9,11,16,14
797,969.0,1.0,1,0,1,6,6,11,10,1,3,3
798,970.0,1.0,1,0,1,1,6,11,10,1,3,3
799,971.0,1.0,1,0,1,6,6,11,10,1,3,3
800,973.0,1.0,0,3,2,7,2,2,6,12,9,4
801,66509.0,1.0,1,0,1,6,0,6,3,7,15,7
802,66511.0,1.0,0,2,0,2,9,3,2,3,12,19
803,976.0,1.0,0,1,5,4,5,5,0,2,8,18
804,132046.0,1.0,1,0,1,1,6,11,10,1,3,3
805,981.0,1.0,0,2,2,5,1,2,6,12,9,4
806,982.0,1.0,1,0,1,6,6,11,10,1,3,3
807,984.0,1.0,1,0,1,3,3,1,7,4,13,11
808,986.0,1.0,0,1,5,4,4,5,11,2,10,1
809,987.0,1.0,0,2,0,2,9,3,2,8,12,8
810,988.0,1.0,1,3,4,7,7,9,9,11,16,14
811,990.0,1.0,1,3,2,5,1,2,5,0,2,10
812,991.0,1.0,0,1,5,4,5,5,0,2,8,18
813,993.0,1.0,1,0,1,6,6,11,10,1,3,3
814,994.0,1.0,0,1,5,4,4,5,0,2,1,6
815,996.0,1.0,1,0,1,1,6,11,10,1,3,3
816,998.0,1.0,0,2,0,2,9,10,2,8,4,19
817,999.0,1.0,0,3,2,5,1,2,5,12,7,12
818,1003.0,1.0,0,2,0,2,9,3,13,9,12,8
819,1004.0,1.0,0,2,0,2,9,10,2,8,12,19
820,1005.0,1.0,1,0,1,6,6,11,10,1,15,3
821,1006.0,1.0,0,3,3,3,8,7,4,13,11,15
822,1007.0,1.0,1,0,1,6,0,6,3,7,15,3
823,1008.0,1.0,1,3,3,3,3,4,8,10,17,13
824,1009.0,1.0,1,0,1,6,6,11,10,1,3,3
825,1010.0,1.0,1,0,1,6,0,6,3,7,0,7
826,1011.0,1.0,1,0,1,6,6,11,10,1,3,3
827,1012.0,1.0,1,0,1,6,6,11,10,1,3,3
828,1013.0,1.0,1,0,1,6,0,6,3,7,0,7
829,1014.0,1.0,1,0,1,6,6,11,10,1,3,3
830,1015.0,1.0,1,0,1,1,3,11,10,14,17,0
831,1016.0,1.0,1,0,1,6,0,6,3,7,0,7
832,1017.0,1.0,1,0,1,6,6,11,10,1,3,3
833,1018.0,1.0,1,3,4,1,3,4,1,14,2,17
834,1019.0,1.0,1,3,3,3,3,4,1,14,17,0
835,1020.0,1.0,1,0,1,6,6,11,10,1,0,7
836,1021.0,1.0,1,0,1,6,6,11,10,1,3,3
837,1022.0,1.0,1,0,1,6,0,6,3,7,0,7
838,1023.0,1.0,1,0,1,6,6,11,10,1,15,3
839,1024.0,1.0,1,0,1,6,6,11,10,1,3,3
840,1025.0,1.0,0,3,2,5,1,2,5,0,5,10
841,33794.0,1.0,0,1,5,4,4,5,11,2,10,18
842,1027.0,1.0,1,0,1,1,3,4,1,14,2,17
843,1028.0,1.0,0,1,3,0,5,8,8,5,14,2
844,1029.0,1.0,1,0,1,6,6,11,10,1,3,3
845,1030.0,1.0,0,1,5,4,4,3,11,3,10,1
846,1031.0,1.0,1,0,1,6,0,1,3,7,15,11
847,1032.0,1.0,1,3,3,3,8,7,7,4,11,15
848,1033.0,1.0,1,0,1,6,6,11,10,1,15,3
849,1034.0,1.0,1,0,1,3,3,1,7,4,13,11
850,1035.0,1.0,1,0,1,1,3,4,1,14,17,0
851,1036.0,1.0,0,1,3,3,8,7,4,15,7,15
852,1037.0,1.0,0,1,5,4,4,5,11,2,10,1
853,32770.0,1.0,0,1,5,0,8,8,4,5,1,2
854,33801.0,1.0,1,3,2,5,3,4,1,14,2,13
855,1040.0,1.0,0,2,0,2,9,3,2,3,12,19
856,1041.0,1.0,1,0,1,6,0,6,3,7,0,7
857,1042.0,1.0,1,0,1,6,0,6,3,7,0,7
858,1043.0,1.0,1,0,1,6,6,11,10,1,3,3
859,1046.0,1.0,1,0,1,6,0,6,3,7,0,7
860,1047.0,1.0,1,0,1,1,6,11,10,1,3,3
861,33815.0,1.0,1,3,2,1,3,4,1,14,2,0
862,1049.0,1.0,0,1,3,0,8,7,4,15,11,15
863,1050.0,1.0,1,0,1,6,6,11,10,1,3,3
864,1051.0,1.0,0,2,0,2,9,10,2,8,4,19
865,1053.0,1.0,0,3,2,5,1,2,5,12,5,4
866,1054.0,1.0,0,1,2,0,5,8,8,5,14,2
867,1055.0,1.0,1,0,1,6,0,6,3,7,0,7
868,1056.0,1.0,1,0,1,6,6,11,10,1,3,3
869,1057.0,1.0,1,0,4,7,7,0,12,6,6,9
870,33826.0,1.0,0,1,5,4,5,5,0,2,8,18
871,1059.0,1.0,1,0,1,1,6,11,10,1,3,3
872,1060.0,1.0,1,3,1,1,3,4,1,14,17,0
873,1061.0,1.0,0,2,0,2,9,10,2,8,4,8
874,33830.0,1.0,0,3,2,5,1,8,8,10,14,13
875,1064.0,1.0,1,0,1,6,6,11,10,1,3,3
876,1066.0,1.0,1,0,1,6,6,11,10,1,0,7
877,33834.0,1.0,0,2,0,2,9,3,13,3,12,19
878,1068.0,1.0,1,3,3,3,3,4,7,4,13,0
879,33836.0,1.0,1,0,1,1,3,1,1,14,15,11
880,33838.0,1.0,1,3,2,5,3,4,8,10,17,13
881,164909.0,1.0,0,2,4,7,2,0,12,6,6,9
882,1073.0,1.0,1,3,2,5,1,4,5,0,2,13
883,1076.0,1.0,0,3,2,5,1,2,5,12,5,10
884,1077.0,1.0,0,1,2,5,1,2,5,0,5,10
885,1078.0,1.0,1,0,1,6,0,6,3,7,0,7
886,1079.0,1.0,1,3,3,1,3,4,1,14,13,17
887,1080.0,1.0,1,0,1,6,0,1,7,4,13,11
888,1081.0,1.0,0,2,0,2,4,3,11,3,12,19
889,1082.0,1.0,0,1,5,4,4,5,11,2,10,16
890,1083.0,1.0,1,0,1,6,6,11,10,1,15,3
891,1084.0,1.0,1,0,1,6,0,6,3,7,0,7
892,1085.0,1.0,1,0,1,6,0,6,3,7,0,7
893,1086.0,1.0,1,0,1,1,6,11,10,1,3,3
894,132153.0,1.0,1,3,2,5,1,4,8,10,17,13
895,1088.0,1.0,1,0,1,6,0,6,3,7,0,7
896,1089.0,1.0,1,0,1,1,6,1,10,1,15,3
897,1090.0,1.0,0,3,2,5,1,2,5,0,14,12
898,1091.0,1.0,1,0,1,6,6,11,10,1,3,3
899,1092.0,1.0,1,0,1,6,0,6,3,7,0,7
900,1093.0,1.0,1,3,4,7,7,9,9,11,16,14
901,1094.0,1.0,0,2,0,2,9,10,2,8,4,8
902,1095.0,1.0,0,2,0,7,2,0,12,6,6,5
903,1096.0,1.0,1,0,1,1,6,11,10,1,3,3
904,1097.0,1.0,1,0,1,6,0,1,3,7,15,3
905,1099.0,1.0,1,0,1,6,0,6,3,7,0,7
906,1100.0,1.0,0,1,5,0,5,8,0,5,1,6
907,1101.0,1.0,0,3,2,5,1,2,5,0,5,10
908,1103.0,1.0,0,2,0,2,9,10,2,8,4,19
909,1104.0,1.0,1,0,1,6,0,6,3,7,0,7
910,1105.0,1.0,0,1,5,0,5,8,0,5,1,2
911,1111.0,1.0,1,3,3,3,3,4,8,10,17,0
912,1112.0,1.0,0,1,2,5,1,2,5,0,5,10
913,33880.0,1.0,1,0,1,6,6,11,10,1,0,7
914,1114.0,1.0,0,2,0,2,9,10,2,8,4,8
915,99415.0,1.0,1,0,1,6,0,6,3,7,0,7
916,1116.0,1.0,1,0,1,6,7,9,9,11,16,14
917,1117.0,1.0,1,3,3,3,3,4,8,10,17,13
918,1119.0,1.0,0,2,0,2,9,10,2,8,4,8
919,1120.0,1.0,1,0,1,6,6,11,10,1,15,3
